# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20121012
# -------------------------------------------------------

date,os_version,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120902,Android 2.3.3 - 2.3.7,4,580,3,1315,557,1,1,0
20120902,0,0,0,0,165,0,0,0,0
20120901,Android 2.3,0,2,0,2,2,0,0,0
20120901,Android 2.2,0,107,0,303,99,0,0,1
20120901,Android 2.1,0,30,0,110,28,0,0,0
20120901,Android 4.1,1,78,0,104,74,0,0,0
20120901,Android 4.0.3 - 4.0.4,6,376,2,658,360,1,1,1
20120901,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120901,Android 3.2,0,21,0,35,16,0,0,0
20120901,Android 3.1,0,5,0,7,4,0,0,0
20120901,Android 3.0,0,0,0,1,0,0,0,0
20120901,Android 2.3.3 - 2.3.7,0,576,0,1312,553,1,1,0
20120901,0,0,0,0,165,0,0,0,0
20120831,Android 2.3,0,2,0,2,2,0,0,0
20120831,Android 2.2,0,106,0,302,98,1,1,0
20120831,Android 2.1,0,30,0,110,28,0,0,0
20120831,Android 4.1,2,77,1,103,73,2,2,0
20120831,Android 4.0.3 - 4.0.4,5,373,2,655,357,4,3,0
20120831,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120831,Android 3.2,0,21,0,35,16,0,0,0
20120831,Android 3.1,0,5,0,7,4,0,0,0
20120831,Android 3.0,0,0,0,1,0,0,0,0
20120831,Android 2.3.3 - 2.3.7,5,579,2,1314,556,0,0,0
20120831,0,0,0,0,165,0,0,0,0
20120830,Android 2.3,0,2,0,2,2,0,0,0
20120830,Android 2.2,0,107,0,302,99,1,1,0
20120830,Android 2.1,0,30,0,111,29,0,0,0
20120830,Android 4.1,3,78,2,102,75,0,0,0
20120830,Android 4.0.3 - 4.0.4,3,374,2,651,358,2,2,0
20120830,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120830,Android 3.2,0,21,0,35,16,0,0,0
20120830,Android 3.1,0,5,0,7,4,0,0,0
20120830,Android 3.0,0,0,0,1,0,0,0,0
20120830,Android 2.3.3 - 2.3.7,5,578,4,1313,554,0,0,1
20120830,0,0,0,0,165,0,0,0,0
20120829,Android 2.3,0,2,0,2,2,0,0,0
20120829,Android 2.2,0,108,0,302,100,0,0,0
20120829,Android 2.1,0,30,0,111,29,0,0,0
20120829,Android 4.1,0,75,0,99,72,0,0,0
20120829,Android 4.0.3 - 4.0.4,5,372,1,650,355,0,0,0
20120829,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120829,Android 3.2,0,22,0,35,17,0,0,0
20120829,Android 3.1,0,5,0,7,4,0,0,0
20120829,Android 3.0,0,0,0,1,0,0,0,0
20120829,Android 2.3.3 - 2.3.7,2,574,2,1309,550,1,1,0
20120829,0,0,0,0,165,0,0,0,0
20120828,Android 2.3,0,2,0,2,2,0,0,0
20120828,Android 2.2,1,108,1,302,100,0,0,0
20120828,Android 2.1,0,30,0,111,29,0,0,0
20120828,Android 4.1,2,75,1,99,72,1,1,0
20120828,Android 4.0.3 - 4.0.4,3,369,1,647,354,1,1,0
20120828,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120828,Android 3.2,0,22,0,35,17,0,0,0
20120828,Android 3.1,0,5,0,7,4,0,0,0
20120828,Android 3.0,0,0,0,1,0,0,0,0
20120828,Android 2.3.3 - 2.3.7,1,575,1,1310,551,1,1,0
20120828,0,0,0,0,164,0,0,0,0
20120827,Android 2.3,0,2,0,2,2,0,0,0
20120827,Android 2.2,0,106,0,302,98,1,1,0
20120827,Android 2.1,0,30,0,111,29,0,0,0
20120827,Android 4.1,0,75,0,98,72,0,0,0
20120827,Android 4.0.3 - 4.0.4,7,366,5,645,351,1,1,0
20120827,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120827,Android 3.2,0,22,0,35,17,0,0,0
20120827,Android 3.1,0,5,0,7,4,0,0,0
20120827,Android 3.0,0,0,0,1,0,0,0,0
20120827,Android 2.3.3 - 2.3.7,0,575,0,1311,551,0,0,0
20120827,0,0,0,0,162,0,0,0,0
20120826,Android 2.3,0,2,0,2,2,0,0,0
20120826,Android 2.2,0,107,0,302,99,0,0,0
20120826,Android 2.1,0,30,0,111,29,0,0,0
20120826,Android 4.1,1,75,0,98,72,0,0,0
20120826,Android 4.0.3 - 4.0.4,1,361,1,638,346,0,0,0
20120826,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120826,Android 3.2,0,22,0,35,17,0,0,0
20120826,Android 3.1,0,5,0,7,4,0,0,0
20120826,Android 3.0,0,0,0,1,0,0,0,0
20120826,Android 2.3.3 - 2.3.7,0,576,0,1315,554,0,0,0
20120826,0,0,0,0,160,0,0,0,0
20120825,Android 2.3,0,2,0,2,2,0,0,0
20120825,Android 2.2,0,107,0,303,99,1,1,0
20120825,Android 2.1,0,30,0,111,29,0,0,0
20120825,Android 4.1,2,74,0,98,71,0,0,0
20120825,Android 4.0.3 - 4.0.4,0,361,0,637,346,0,0,0
20120825,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120825,Android 3.2,0,22,0,35,17,0,0,0
20120825,Android 3.1,0,5,0,7,4,0,0,0
20120825,Android 3.0,0,0,0,1,0,0,0,0
20120825,Android 2.3.3 - 2.3.7,1,577,1,1317,555,1,0,0
20120825,0,0,0,0,157,0,0,0,0
20120824,Android 2.3,0,2,0,2,2,0,0,0
20120824,Android 2.2,0,109,0,304,101,0,0,0
20120824,Android 2.1,0,30,0,111,29,0,0,0
20120824,Android 4.1,1,75,0,97,72,1,0,1
20120824,Android 4.0.3 - 4.0.4,2,359,1,635,344,1,1,0
20120824,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120824,Android 3.2,0,23,0,36,18,0,0,0
20120824,Android 3.1,0,5,0,7,4,0,0,0
20120824,Android 3.0,0,0,0,1,0,0,0,0
20120824,Android 2.3.3 - 2.3.7,0,580,0,1320,558,1,1,0
20120824,0,0,0,0,153,0,0,0,0
20120823,Android 2.3,0,2,0,2,2,0,0,0
20120823,Android 2.2,0,109,0,304,101,0,0,0
20120823,Android 2.1,0,30,0,111,29,0,0,0
20120823,Android 4.1,1,76,0,98,73,0,0,0
20120823,Android 4.0.3 - 4.0.4,1,358,0,633,343,2,2,1
20120823,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120823,Android 3.2,0,23,0,36,18,0,0,1
20120823,Android 3.1,0,5,0,7,4,0,0,0
20120823,Android 3.0,0,0,0,1,0,0,0,0
20120823,Android 2.3.3 - 2.3.7,1,581,1,1322,559,3,2,0
20120823,0,0,0,0,151,0,0,0,0
20120822,Android 2.3,0,2,0,2,2,0,0,0
20120822,Android 2.2,0,109,0,304,101,0,0,0
20120822,Android 2.1,0,30,0,111,29,0,0,0
20120822,Android 4.1,0,76,0,99,73,1,0,0
20120822,Android 4.0.3 - 4.0.4,2,355,1,633,340,1,1,0
20120822,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120822,Android 3.2,0,23,0,36,18,0,0,0
20120822,Android 3.1,0,5,0,7,4,0,0,0
20120822,Android 3.0,0,0,0,1,0,0,0,0
20120822,Android 2.3.3 - 2.3.7,1,583,1,1324,561,3,2,0
20120822,0,0,0,0,147,0,0,0,0
20120821,Android 2.3,0,2,0,2,2,0,0,0
20120821,Android 2.2,1,109,0,304,101,1,1,0
20120821,Android 2.1,0,30,0,111,29,1,1,0
20120821,Android 4.1,3,77,0,100,74,0,0,0
20120821,Android 4.0.3 - 4.0.4,4,357,2,631,343,1,1,0
20120821,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120821,Android 3.2,0,23,0,36,18,0,0,0
20120821,Android 3.1,0,5,0,7,4,0,0,0
20120821,Android 3.0,0,0,0,1,0,0,0,0
20120821,Android 2.3.3 - 2.3.7,2,585,2,1324,563,0,0,0
20120821,0,0,0,0,146,0,0,0,0
20120820,Android 2.3,0,2,0,2,2,0,0,0
20120820,Android 2.2,0,111,0,304,102,0,0,0
20120820,Android 2.1,0,31,0,112,30,0,0,0
20120820,Android 4.1,0,77,0,100,74,0,0,0
20120820,Android 4.0.3 - 4.0.4,2,352,0,629,339,1,1,0
20120820,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120820,Android 3.2,0,23,0,36,18,0,0,0
20120820,Android 3.1,0,5,0,7,4,0,0,0
20120820,Android 3.0,0,0,0,1,0,0,0,0
20120820,Android 2.3.3 - 2.3.7,2,584,2,1330,563,3,3,0
20120820,0,0,0,0,137,0,0,0,0
20120819,Android 2.3,0,2,0,2,2,0,0,0
20120819,Android 2.2,0,112,0,306,103,0,0,0
20120819,Android 2.1,0,33,0,115,32,0,0,0
20120819,Android 4.1,2,77,0,100,73,0,0,0
20120819,Android 4.0.3 - 4.0.4,2,353,1,628,341,1,1,0
20120819,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120819,Android 3.2,1,23,1,36,18,0,0,0
20120819,Android 3.1,0,5,0,7,4,0,0,0
20120819,Android 3.0,0,0,0,1,0,0,0,0
20120819,Android 2.3.3 - 2.3.7,1,584,1,1328,563,1,1,0
20120819,0,0,0,0,133,0,0,0,0
20120818,Android 2.3,0,2,0,2,2,0,0,0
20120818,Android 2.2,0,112,0,306,103,1,1,0
20120818,Android 2.1,0,33,0,115,32,0,0,0
20120818,Android 4.1,0,77,0,99,74,0,0,0
20120818,Android 4.0.3 - 4.0.4,0,351,0,626,340,1,1,0
20120818,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120818,Android 3.2,0,22,0,35,17,0,0,0
20120818,Android 3.1,0,5,0,7,4,0,0,0
20120818,Android 3.0,0,0,0,1,0,0,0,0
20120818,Android 2.3.3 - 2.3.7,1,584,1,1328,563,0,0,0
20120818,0,0,0,0,133,0,0,0,0
20120817,Android 2.3,0,2,0,2,2,0,0,0
20120817,Android 2.2,0,113,0,306,104,0,0,0
20120817,Android 2.1,1,33,1,115,32,0,0,0
20120817,Android 4.1,1,77,0,99,74,0,0,0
20120817,Android 4.0.3 - 4.0.4,1,350,0,625,339,1,1,0
20120817,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120817,Android 3.2,0,22,0,35,17,0,0,0
20120817,Android 3.1,0,5,0,7,4,0,0,0
20120817,Android 3.0,0,0,0,1,0,0,0,0
20120817,Android 2.3.3 - 2.3.7,1,584,1,1328,563,1,1,0
20120817,0,0,0,0,133,0,0,0,0
20120816,Android 2.3,0,2,0,2,2,0,0,0
20120816,Android 2.2,0,114,0,306,104,0,0,0
20120816,Android 2.1,0,32,0,114,31,1,1,0
20120816,Android 4.1,2,76,0,98,73,0,0,0
20120816,Android 4.0.3 - 4.0.4,3,354,0,626,343,1,1,0
20120816,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120816,Android 3.2,0,22,0,35,17,0,0,0
20120816,Android 3.1,0,5,0,7,4,0,0,0
20120816,Android 3.0,0,0,0,1,0,0,0,0
20120816,Android 2.3.3 - 2.3.7,0,585,0,1330,564,1,1,0
20120816,0,0,0,0,130,0,0,0,0
20120815,Android 2.3,0,2,0,2,2,0,0,0
20120815,Android 2.2,0,114,0,307,104,0,0,0
20120815,Android 2.1,0,33,0,114,32,0,0,0
20120815,Android 4.1,0,75,0,97,72,0,0,0
20120815,Android 4.0.3 - 4.0.4,5,357,2,627,346,0,0,0
20120815,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120815,Android 3.2,0,22,0,35,17,0,0,0
20120815,Android 3.1,0,5,0,7,4,0,0,0
20120815,Android 3.0,0,0,0,1,0,0,0,0
20120815,Android 2.3.3 - 2.3.7,3,587,3,1332,566,1,1,0
20120815,0,0,0,0,127,0,0,0,0
20120814,Android 2.3,0,2,0,2,2,0,0,0
20120814,Android 2.2,1,114,1,307,104,0,0,0
20120814,Android 2.1,0,33,0,114,32,2,2,0
20120814,Android 4.1,1,75,0,98,73,0,0,0
20120814,Android 4.0.3 - 4.0.4,0,355,0,624,344,0,0,0
20120814,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120814,Android 3.2,0,22,0,35,17,0,0,0
20120814,Android 3.1,0,5,0,7,4,0,0,0
20120814,Android 3.0,0,0,0,1,0,0,0,0
20120814,Android 2.3.3 - 2.3.7,3,588,2,1332,566,2,2,0
20120814,0,0,0,0,124,0,0,0,0
20120813,Android 2.3,0,2,0,2,2,0,0,0
20120813,Android 2.2,0,113,0,306,103,0,0,0
20120813,Android 2.1,0,35,0,114,34,0,0,0
20120813,Android 4.1,1,75,0,97,73,0,0,0
20120813,Android 4.0.3 - 4.0.4,0,354,0,625,344,2,1,1
20120813,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120813,Android 3.2,0,22,0,35,17,0,0,0
20120813,Android 3.1,0,5,0,7,4,0,0,0
20120813,Android 3.0,0,0,0,1,0,0,0,0
20120813,Android 2.3.3 - 2.3.7,3,587,2,1332,565,1,0,0
20120813,0,0,0,0,122,0,0,0,0
20120812,Android 2.3,0,2,0,2,2,0,0,0
20120812,Android 2.2,0,113,0,306,103,0,0,0
20120812,Android 2.1,0,35,0,114,34,0,0,0
20120812,Android 4.1,1,74,0,96,72,1,0,0
20120812,Android 4.0.3 - 4.0.4,4,358,1,625,348,1,1,0
20120812,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120812,Android 3.2,0,22,0,35,17,0,0,0
20120812,Android 3.1,0,5,0,7,4,0,0,0
20120812,Android 3.0,0,0,0,1,0,0,0,0
20120812,Android 2.3.3 - 2.3.7,3,587,2,1332,565,0,0,0
20120812,0,0,0,0,121,0,0,0,0
20120811,Android 2.3,0,2,0,2,2,0,0,0
20120811,Android 2.2,1,113,1,307,103,0,0,0
20120811,Android 2.1,1,35,1,114,34,0,0,0
20120811,Android 4.1,2,74,0,95,72,0,0,0
20120811,Android 4.0.3 - 4.0.4,5,356,1,623,346,1,1,0
20120811,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120811,Android 3.2,0,22,0,35,17,0,0,0
20120811,Android 3.1,0,5,0,7,4,0,0,0
20120811,Android 3.0,0,0,0,1,0,0,0,0
20120811,Android 2.3.3 - 2.3.7,0,585,0,1336,562,2,1,0
20120811,0,0,0,0,116,0,0,0,0
20120810,Android 2.3,0,2,0,2,2,0,0,0
20120810,Android 2.2,0,112,0,307,103,1,1,0
20120810,Android 2.1,0,34,0,113,33,0,0,0
20120810,Android 4.1,2,74,0,96,74,0,0,0
20120810,Android 4.0.3 - 4.0.4,1,351,0,617,341,0,0,0
20120810,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120810,Android 3.2,0,22,0,35,17,0,0,0
20120810,Android 3.1,0,5,0,7,4,0,0,0
20120810,Android 3.0,0,0,0,1,0,0,0,0
20120810,Android 2.3.3 - 2.3.7,1,591,1,1340,566,0,0,0
20120810,0,0,0,0,115,0,0,0,0
20120809,Android 2.3,0,2,0,2,2,0,0,0
20120809,Android 2.2,0,113,0,307,104,1,1,0
20120809,Android 2.1,1,34,1,113,33,0,0,0
20120809,Android 4.1,1,73,0,96,73,0,0,0
20120809,Android 4.0.3 - 4.0.4,3,351,3,615,341,0,0,0
20120809,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120809,Android 3.2,0,23,0,35,17,0,0,0
20120809,Android 3.1,0,5,0,7,4,0,0,0
20120809,Android 3.0,0,0,0,1,0,0,0,0
20120809,Android 2.3.3 - 2.3.7,1,593,0,1341,568,0,0,0
20120809,0,0,0,0,115,0,0,0,0
20120808,Android 2.3,0,2,0,2,2,0,0,0
20120808,Android 2.2,0,114,0,308,105,1,1,0
20120808,Android 2.1,0,33,0,112,32,0,0,0
20120808,Android 4.1,3,73,0,96,73,0,0,0
20120808,Android 4.0.3 - 4.0.4,4,346,2,609,336,1,1,0
20120808,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120808,Android 3.2,0,23,0,35,17,0,0,0
20120808,Android 3.1,0,5,0,7,4,0,0,0
20120808,Android 3.0,0,0,0,1,0,0,0,0
20120808,Android 2.3.3 - 2.3.7,0,596,0,1345,571,2,2,0
20120808,0,0,0,0,113,0,0,0,0
20120807,Android 2.3,0,2,0,2,2,0,0,0
20120807,Android 2.2,0,115,0,308,106,1,1,0
20120807,Android 2.1,0,33,0,112,32,0,0,0
20120807,Android 4.1,0,72,0,95,72,1,1,0
20120807,Android 4.0.3 - 4.0.4,1,344,1,605,334,1,1,0
20120807,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120807,Android 3.2,0,23,0,35,17,0,0,0
20120807,Android 3.1,0,5,0,7,4,0,0,0
20120807,Android 3.0,0,0,0,1,0,0,0,0
20120807,Android 2.3.3 - 2.3.7,4,601,3,1348,576,1,1,0
20120807,0,0,0,0,113,0,0,0,0
20120806,Android 2.3,0,2,0,2,2,0,0,0
20120806,Android 2.2,0,116,0,309,107,0,0,0
20120806,Android 2.1,0,33,0,112,32,1,1,0
20120806,Android 4.1,1,73,1,95,73,0,0,0
20120806,Android 4.0.3 - 4.0.4,5,346,2,604,336,0,0,0
20120806,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120806,Android 3.2,0,23,0,35,17,0,0,0
20120806,Android 3.1,0,5,0,7,4,0,0,0
20120806,Android 3.0,0,0,0,1,0,0,0,0
20120806,Android 2.3.3 - 2.3.7,4,598,4,1346,573,0,0,0
20120806,0,0,0,0,111,0,0,0,0
20120805,Android 2.3,0,2,0,2,2,0,0,0
20120805,Android 2.2,0,116,0,310,107,0,0,0
20120805,Android 2.1,0,34,0,114,33,0,0,0
20120805,Android 4.1,0,72,0,94,72,0,0,0
20120805,Android 4.0.3 - 4.0.4,2,342,1,600,332,0,0,0
20120805,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120805,Android 3.2,0,23,0,35,17,0,0,0
20120805,Android 3.1,0,5,0,7,4,0,0,0
20120805,Android 3.0,0,0,0,1,0,0,0,0
20120805,Android 2.3.3 - 2.3.7,2,594,2,1346,569,2,1,2
20120805,0,0,0,0,106,0,0,0,0
20120804,Android 2.3,0,2,0,2,2,0,0,0
20120804,Android 2.2,0,117,0,314,108,0,0,0
20120804,Android 2.1,0,34,0,114,33,0,0,0
20120804,Android 4.1,1,72,0,94,72,0,0,0
20120804,Android 4.0.3 - 4.0.4,4,343,1,597,333,1,1,1
20120804,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120804,Android 3.2,0,24,0,35,18,0,0,0
20120804,Android 3.1,0,5,0,8,4,0,0,0
20120804,Android 3.0,0,0,0,1,0,0,0,0
20120804,Android 2.3.3 - 2.3.7,0,595,0,1349,571,0,0,0
20120804,0,0,0,0,98,0,0,0,0
20120803,Android 2.3,0,2,0,2,2,0,0,0
20120803,Android 2.2,0,118,0,314,109,1,1,0
20120803,Android 2.1,0,34,0,114,33,0,0,0
20120803,Android 4.1,1,72,1,94,72,0,0,0
20120803,Android 4.0.3 - 4.0.4,4,344,2,595,334,2,2,1
20120803,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120803,Android 3.2,0,24,0,35,18,0,0,0
20120803,Android 3.1,0,5,0,8,4,0,0,0
20120803,Android 3.0,0,0,0,1,0,0,0,0
20120803,Android 2.3.3 - 2.3.7,4,597,4,1354,573,1,0,0
20120803,0,0,0,0,94,0,0,0,0
20120802,Android 2.3,0,2,0,2,2,0,0,0
20120802,Android 2.2,1,119,1,314,110,1,1,0
20120802,Android 2.1,0,34,0,114,33,0,0,0
20120802,Android 4.1,0,71,0,93,71,0,0,0
20120802,Android 4.0.3 - 4.0.4,2,343,2,592,332,1,1,0
20120802,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120802,Android 3.2,1,24,1,35,18,0,0,0
20120802,Android 3.1,0,5,0,8,4,0,0,0
20120802,Android 3.0,0,0,0,1,0,0,0,0
20120802,Android 2.3.3 - 2.3.7,4,596,1,1352,572,1,1,0
20120802,0,0,0,0,93,0,0,0,0
20120801,Android 2.3,0,2,0,2,2,0,0,0
20120801,Android 2.2,0,119,0,313,110,0,0,0
20120801,Android 2.1,0,34,0,114,33,0,0,0
20120801,Android 4.1,1,71,1,93,71,0,0,0
20120801,Android 4.0.3 - 4.0.4,4,342,2,588,330,1,1,0
20120801,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120801,Android 3.2,0,24,0,35,18,0,0,0
20120801,Android 3.1,0,5,0,8,4,0,0,0
20120801,Android 3.0,0,0,0,1,0,0,0,0
20120801,Android 2.3.3 - 2.3.7,1,595,1,1352,571,1,1,0
20120801,0,0,0,0,93,0,0,0,0
20120731,Android 2.3,0,2,0,2,2,0,0,0
20120731,Android 2.2,0,119,0,314,110,0,0,1
20120731,Android 2.1,0,34,0,114,33,0,0,0
20120731,Android 4.1,2,70,0,92,70,0,0,0
20120731,Android 4.0.3 - 4.0.4,4,340,2,585,327,1,0,0
20120731,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120731,Android 3.2,0,24,0,35,18,0,0,0
20120731,Android 3.1,0,5,0,8,4,0,0,0
20120731,Android 3.0,0,0,0,1,0,0,0,0
20120731,Android 2.3.3 - 2.3.7,1,596,1,1352,572,1,1,0
20120731,0,0,0,0,92,0,0,0,0
20120730,Android 2.3,0,2,0,2,2,0,0,0
20120730,Android 2.2,0,119,0,316,110,0,0,0
20120730,Android 2.1,0,33,0,114,32,0,0,0
20120730,Android 4.1,2,69,1,91,69,0,0,0
20120730,Android 4.0.3 - 4.0.4,3,342,2,584,328,1,1,0
20120730,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120730,Android 3.2,0,24,0,35,18,0,0,0
20120730,Android 3.1,0,6,0,8,4,0,0,0
20120730,Android 3.0,0,0,0,1,0,0,0,0
20120730,Android 2.3.3 - 2.3.7,0,597,0,1353,573,1,1,0
20120730,0,0,0,0,88,0,0,0,0
20120729,Android 2.3,0,2,0,2,2,0,0,0
20120729,Android 2.2,0,119,0,316,110,1,1,0
20120729,Android 2.1,1,33,1,115,32,0,0,0
20120729,Android 4.1,1,67,0,89,67,0,0,0
20120729,Android 4.0.3 - 4.0.4,3,340,1,583,326,2,0,0
20120729,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120729,Android 3.2,1,24,1,35,18,0,0,0
20120729,Android 3.1,0,6,0,8,4,0,0,0
20120729,Android 3.0,0,0,0,1,0,0,0,0
20120729,Android 2.3.3 - 2.3.7,0,598,0,1353,574,3,3,1
20120729,0,0,0,0,87,0,0,0,0
20120728,Android 2.3,0,2,0,2,2,0,0,0
20120728,Android 2.2,0,120,0,316,111,0,0,0
20120728,Android 2.1,0,32,0,114,31,1,1,0
20120728,Android 4.1,1,66,0,88,66,0,0,0
20120728,Android 4.0.3 - 4.0.4,3,338,2,582,325,1,1,0
20120728,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120728,Android 3.2,0,23,0,34,17,0,0,0
20120728,Android 3.1,0,6,0,8,4,0,0,0
20120728,Android 3.0,0,0,0,1,0,0,0,0
20120728,Android 2.3.3 - 2.3.7,1,603,1,1354,579,0,0,0
20120728,0,0,0,0,87,0,0,0,0
20120727,Android 2.3,0,2,0,2,2,0,0,0
20120727,Android 2.2,1,120,1,317,111,1,1,0
20120727,Android 2.1,0,33,0,114,32,0,0,0
20120727,Android 4.1,1,66,0,88,66,1,0,0
20120727,Android 4.0.3 - 4.0.4,3,339,2,580,326,1,1,0
20120727,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120727,Android 3.2,0,22,0,33,16,0,0,0
20120727,Android 3.1,0,6,0,8,4,0,0,0
20120727,Android 3.0,0,0,0,1,0,0,0,0
20120727,Android 2.3.3 - 2.3.7,2,605,1,1358,581,1,1,0
20120727,0,0,0,0,82,0,0,0,0
20120726,Android 2.3,0,2,0,2,2,0,0,0
20120726,Android 2.2,2,120,2,315,111,0,0,0
20120726,Android 2.1,1,33,1,114,32,0,0,0
20120726,Android 4.1,3,65,3,88,65,0,0,0
20120726,Android 4.0.3 - 4.0.4,7,338,7,578,325,2,2,0
20120726,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120726,Android 3.2,0,22,0,33,16,0,0,0
20120726,Android 3.1,0,6,0,8,4,0,0,0
20120726,Android 3.0,0,0,0,1,0,0,0,0
20120726,Android 2.3.3 - 2.3.7,12,602,12,1357,578,1,1,1
20120726,0,0,0,0,83,0,0,0,0
20120725,Android 2.3,0,2,0,2,2,0,0,0
20120725,Android 2.2,0,118,0,314,109,0,0,0
20120725,Android 2.1,1,32,1,113,31,0,0,0
20120725,Android 4.1,1,59,0,79,59,0,0,0
20120725,Android 4.0.3 - 4.0.4,1,336,1,576,323,1,1,0
20120725,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120725,Android 3.2,1,22,0,33,16,0,0,0
20120725,Android 3.1,0,6,0,8,4,0,0,0
20120725,Android 3.0,0,0,0,1,0,0,0,0
20120725,Android 2.3.3 - 2.3.7,2,596,2,1350,572,1,0,0
20120725,0,0,0,0,78,0,0,0,0
20120724,Android 2.3,0,2,0,2,2,0,0,0
20120724,Android 2.2,1,119,1,314,110,0,0,0
20120724,Android 2.1,0,31,0,112,30,0,0,0
20120724,Android 4.1,1,57,1,74,57,0,0,0
20120724,Android 4.0.3 - 4.0.4,4,340,2,579,326,2,2,0
20120724,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120724,Android 3.2,0,21,0,33,15,0,0,0
20120724,Android 3.1,0,7,0,8,4,0,0,0
20120724,Android 3.0,0,0,0,1,0,0,0,0
20120724,Android 2.3.3 - 2.3.7,1,595,0,1349,570,0,0,0
20120724,0,0,0,0,78,0,0,0,0
20120723,Android 2.3,0,2,0,2,2,0,0,0
20120723,Android 2.2,0,118,0,314,109,0,0,0
20120723,Android 2.1,0,31,0,112,30,0,0,0
20120723,Android 4.1,0,50,0,63,50,0,0,0
20120723,Android 4.0.3 - 4.0.4,4,347,2,589,331,1,1,1
20120723,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120723,Android 3.2,0,21,0,33,15,0,0,0
20120723,Android 3.1,0,7,0,8,4,0,0,0
20120723,Android 3.0,0,0,0,1,0,0,0,0
20120723,Android 2.3.3 - 2.3.7,3,596,3,1348,570,1,1,0
20120723,0,0,0,0,76,0,0,0,0
20120722,Android 2.3,0,2,0,2,2,0,0,0
20120722,Android 2.2,1,118,1,316,109,1,1,0
20120722,Android 2.1,0,31,0,113,30,0,0,0
20120722,Android 4.1,0,47,0,59,47,0,0,0
20120722,Android 4.0.3 - 4.0.4,4,348,2,591,333,1,1,0
20120722,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120722,Android 3.2,0,21,0,33,15,0,0,0
20120722,Android 3.1,0,7,0,8,4,0,0,0
20120722,Android 3.0,0,0,0,1,0,0,0,0
20120722,Android 2.3.3 - 2.3.7,1,596,1,1345,569,3,3,0
20120722,0,0,0,0,73,0,0,0,0
20120721,Android 2.3,0,2,0,2,2,0,0,0
20120721,Android 2.2,0,118,0,315,109,0,0,0
20120721,Android 2.1,0,31,0,113,30,0,0,0
20120721,Android 4.1,1,46,0,57,46,0,0,0
20120721,Android 4.0.3 - 4.0.4,5,349,3,590,334,1,0,0
20120721,Android 4.0 - 4.0.2,0,0,0,11,0,0,0,0
20120721,Android 3.2,0,21,0,33,15,0,0,0
20120721,Android 3.1,0,7,0,8,4,0,0,0
20120721,Android 3.0,0,0,0,1,0,0,0,0
20120721,Android 2.3.3 - 2.3.7,3,598,2,1345,571,2,1,0
20120721,0,0,0,0,73,0,0,0,0
