# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120228
# -------------------------------------------------------

date,country,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120218,CH,0,4,0,23,4,0,0,1
20120218,CA,0,0,0,1,0,0,0,0
20120218,BR,0,1,0,3,1,0,0,0
20120218,BG,0,2,0,3,2,0,0,0
20120218,AU,0,1,0,1,1,0,0,0
20120218,AT,0,10,0,21,9,0,0,0
20120217,unknown,0,0,0,2,0,0,0,0
20120217,VN,0,0,0,1,0,0,0,0
20120217,US,0,0,0,6,0,0,0,0
20120217,SG,0,1,0,2,1,0,0,0
20120217,SE,0,1,0,2,1,0,0,0
20120217,RU,0,2,0,2,2,0,0,0
20120217,RO,0,0,0,1,0,0,0,0
20120217,PL,0,1,0,2,1,0,0,0
20120217,PH,0,1,0,1,1,0,0,0
20120217,MX,0,1,0,3,1,0,0,0
20120217,MK,0,1,0,1,1,0,0,0
20120217,LU,0,1,0,1,1,0,0,0
20120217,KR,0,2,0,3,2,0,0,0
20120217,JP,0,1,0,1,1,0,0,0
20120217,IT,0,0,0,4,0,0,0,0
20120217,IN,0,0,0,3,0,0,0,0
20120217,IL,0,0,0,1,0,0,0,0
20120217,HU,0,1,0,2,1,0,0,0
20120217,GR,0,0,0,1,0,0,0,0
20120217,GB,0,0,0,3,0,0,0,0
20120217,FR,0,1,0,1,1,0,0,0
20120217,FI,0,1,0,1,1,0,0,0
20120217,ES,0,1,0,4,1,0,0,0
20120217,EC,0,0,0,1,0,0,0,0
20120217,DK,0,1,0,1,1,0,0,0
20120217,DE,6,1006,5,1808,966,3,2,4
20120217,CN,0,2,0,4,2,0,0,0
20120217,CH,0,4,0,24,4,0,0,0
20120217,CA,0,0,0,1,0,0,0,0
20120217,BR,0,1,0,3,1,0,0,0
20120217,BG,0,2,0,3,2,0,0,0
20120217,AU,0,1,0,1,1,0,0,0
20120217,AT,0,9,0,20,8,0,0,0
20120216,unknown,0,0,0,2,0,0,0,0
20120216,VN,0,0,0,1,0,0,0,0
20120216,US,0,0,0,6,0,0,0,0
20120216,SG,0,1,0,2,1,0,0,0
20120216,SE,0,2,0,3,2,0,0,0
20120216,RU,0,2,0,2,2,0,0,0
20120216,RO,0,0,0,1,0,0,0,0
20120216,PL,0,1,0,2,1,0,0,0
20120216,PH,0,1,0,1,1,0,0,0
20120216,MX,0,1,0,3,1,0,0,0
20120216,MK,0,1,0,1,1,0,0,0
20120216,KR,0,2,0,3,2,0,0,0
20120216,JP,0,1,0,1,1,0,0,0
20120216,IT,0,0,0,4,0,0,0,0
20120216,IN,0,0,0,3,0,0,0,0
20120216,IL,0,0,0,1,0,0,0,0
20120216,HU,0,1,0,1,1,0,0,0
20120216,GR,0,0,0,1,0,0,0,0
20120216,GB,0,0,0,3,0,0,0,0
20120216,FR,0,1,0,1,1,0,0,0
20120216,FI,0,1,0,1,1,0,0,0
20120216,ES,0,1,0,4,1,0,0,0
20120216,DK,0,1,0,1,1,0,0,0
