# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120708
# -------------------------------------------------------

date,language,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120225,it_DE,0,0,0,1,0,0,0,0
20120225,hu_HU,0,2,0,1,1,0,0,0
20120225,fr_FR,0,2,0,3,2,0,0,0
20120225,es_US,0,2,0,2,2,0,0,0
20120225,es_MX,0,0,0,1,0,0,0,0
20120225,es_ES,0,8,0,12,7,0,0,0
20120225,es_DE,0,1,0,2,1,0,0,0
20120225,en_US,0,55,0,99,54,0,0,0
20120225,en_RU,0,1,0,1,1,0,0,0
20120225,en_RO,0,0,0,2,0,0,0,0
20120225,en_NZ,0,0,0,1,0,0,0,0
20120225,en_IT,0,1,0,1,1,0,0,0
20120225,en_IN,0,1,0,5,1,0,0,0
20120225,en_IE,0,0,0,1,0,0,0,0
20120225,en_HK,0,0,0,1,0,0,0,0
20120225,en_GB,0,30,0,51,27,0,0,0
20120225,en_FR,0,0,0,1,0,0,0,0
20120225,en_DK,0,1,0,1,1,0,0,0
20120225,en_DE,0,14,0,28,13,0,0,0
20120225,en_CA,0,1,0,2,1,0,0,0
20120225,en_AU,0,2,0,3,2,0,0,0
20120225,en_AT,0,1,0,3,1,0,0,0
20120225,el_GR,0,0,0,3,0,0,0,0
20120225,de_NL,0,1,0,1,1,0,0,0
20120225,de_LU,0,2,0,5,2,0,0,0
20120225,de_LI,0,0,0,1,0,0,0,0
20120225,de_IT,0,2,0,5,2,0,0,0
20120225,de_GB,0,2,0,2,2,0,0,0
20120225,de_FR,0,4,0,5,4,0,0,0
20120225,de_ES,0,2,0,2,2,0,0,0
20120225,de_DE,2,869,1,1606,835,0,0,1
20120225,de_CH,0,7,0,20,7,0,0,0
20120225,de_AT,0,6,0,18,5,0,0,0
20120225,de,0,0,0,1,0,0,0,0
20120225,da_DK,0,1,0,1,1,0,0,0
20120224,zh_CN,0,7,0,11,7,0,0,0
20120224,unknown,0,0,0,3,0,0,0,0
20120224,sv_SE,0,3,0,4,3,0,0,0
20120224,sl_SI,0,0,0,1,0,0,0,0
20120224,ru_RU,0,5,0,8,5,0,0,0
20120224,ru_DE,0,1,0,1,1,0,0,0
20120224,pt_PT,0,2,0,3,2,0,0,0
20120224,pt_BR,0,3,0,3,3,0,0,0
20120224,pl_PL,0,1,0,2,1,0,0,0
20120224,no_NO,0,0,0,1,0,0,0,0
20120224,nb_NO,0,1,0,1,1,0,0,0
20120224,ko_KR,0,4,0,6,4,0,0,0
20120224,ja_JP,0,2,0,2,2,0,0,0
20120224,it_IT,0,1,0,3,1,0,0,0
20120224,it_DE,0,0,0,1,0,0,0,0
20120224,hu_HU,0,2,0,1,1,0,0,0
20120224,fr_FR,0,2,0,3,2,0,0,0
20120224,es_US,0,1,0,1,1,0,0,0
20120224,es_MX,0,0,0,1,0,0,0,0
20120224,es_ES,0,8,0,12,7,0,0,0
20120224,es_DE,0,1,0,2,1,0,0,0
20120224,en_US,0,55,0,98,54,0,0,0
20120224,en_RU,0,1,0,1,1,0,0,0
20120224,en_RO,0,0,0,2,0,0,0,0
20120224,en_NZ,0,0,0,1,0,0,0,0
20120224,en_IT,0,1,0,1,1,0,0,0
20120224,en_IN,0,1,0,5,1,0,0,0
20120224,en_IE,0,0,0,1,0,0,0,0
20120224,en_HK,0,0,0,1,0,0,0,0
20120224,en_GB,1,30,1,51,27,1,1,0
20120224,en_FR,0,0,0,1,0,0,0,0
20120224,en_DK,0,1,0,1,1,0,0,0
20120224,en_DE,0,14,0,28,13,0,0,0
20120224,en_CA,0,1,0,2,1,0,0,0
20120224,en_AU,0,2,0,3,2,0,0,0
20120224,en_AT,0,1,0,3,1,0,0,0
20120224,el_GR,0,0,0,3,0,0,0,0
20120224,de_NL,0,1,0,1,1,0,0,0
20120224,de_LU,1,2,1,5,2,0,0,0
20120224,de_LI,0,0,0,1,0,0,0,0
20120224,de_IT,0,2,0,5,2,0,0,0
20120224,de_GB,0,2,0,2,2,0,0,0
20120224,de_FR,0,4,0,5,4,0,0,0
20120224,de_ES,0,2,0,2,2,0,0,0
20120224,de_DE,8,870,7,1608,837,4,3,7
20120224,de_CH,0,7,0,20,7,0,0,0
20120224,de_AT,0,6,0,18,5,0,0,0
20120224,de,0,0,0,1,0,0,0,0
20120224,da_DK,0,1,0,1,1,0,0,0
20120223,zh_CN,0,7,0,11,7,0,0,0
20120223,unknown,0,0,0,3,0,0,0,0
20120223,sv_SE,0,3,0,4,3,0,0,0
20120223,sl_SI,0,0,0,1,0,0,0,0
20120223,ru_RU,1,5,1,8,5,0,0,0
20120223,ru_DE,0,1,0,1,1,0,0,0
20120223,pt_PT,0,2,0,3,2,0,0,0
20120223,pt_BR,0,3,0,3,3,0,0,0
20120223,pl_PL,0,1,0,2,1,0,0,0
20120223,no_NO,0,0,0,1,0,0,0,0
20120223,nb_NO,0,1,0,1,1,0,0,0
20120223,ko_KR,0,4,0,6,4,0,0,0
20120223,ja_JP,0,2,0,2,2,0,0,0
20120223,it_IT,0,1,0,3,1,0,0,0
20120223,it_DE,0,0,0,1,0,0,0,0
20120223,hu_HU,0,2,0,1,1,0,0,0
20120223,fr_FR,0,2,0,3,2,0,0,0
20120223,es_US,0,1,0,1,1,0,0,0
20120223,es_MX,0,0,0,1,0,0,0,0
20120223,es_ES,0,8,0,12,7,0,0,0
20120223,es_DE,0,1,0,2,1,0,0,0
20120223,en_US,0,55,0,98,54,0,0,0
20120223,en_RU,0,1,0,1,1,0,0,0
20120223,en_RO,0,0,0,2,0,0,0,0
20120223,en_NZ,0,0,0,1,0,0,0,0
20120223,en_IT,0,1,0,1,1,0,0,0
20120223,en_IN,0,1,0,5,1,0,0,0
20120223,en_IE,0,0,0,1,0,0,0,0
20120223,en_HK,0,0,0,1,0,0,0,0
20120223,en_GB,1,30,1,50,27,0,0,0
20120223,en_FR,0,0,0,1,0,0,0,0
20120223,en_DK,0,1,0,1,1,0,0,0
20120223,en_DE,0,14,0,28,13,0,0,0
20120223,en_CA,0,1,0,2,1,0,0,0
20120223,en_AU,0,2,0,3,2,0,0,0
20120223,en_AT,0,1,0,3,1,0,0,0
20120223,el_GR,0,0,0,3,0,0,0,0
20120223,de_NL,0,1,0,1,1,0,0,0
20120223,de_LU,0,1,0,4,1,0,0,0
20120223,de_LI,0,0,0,1,0,0,0,0
20120223,de_IT,0,2,0,5,2,0,0,0
20120223,de_GB,0,2,0,2,2,0,0,0
20120223,de_FR,0,4,0,5,4,0,0,0
20120223,de_ES,0,2,0,2,2,0,0,0
20120223,de_DE,3,866,1,1601,835,2,2,3
20120223,de_CH,0,7,0,20,7,0,0,0
20120223,de_AT,0,6,0,18,5,0,0,0
20120223,de,0,0,0,1,0,0,0,0
20120223,da_DK,0,1,0,1,1,0,0,0
20120222,zh_CN,0,7,0,11,7,0,0,0
20120222,unknown,1,0,1,4,0,0,0,0
20120222,sv_SE,0,3,0,4,3,0,0,0
20120222,sl_SI,0,0,0,1,0,0,0,0
20120222,ru_RU,0,4,0,7,4,0,0,0
20120222,ru_DE,0,1,0,1,1,0,0,0
20120222,pt_PT,0,2,0,3,2,0,0,0
20120222,pt_BR,0,3,0,3,3,0,0,0
20120222,pl_PL,0,1,0,2,1,0,0,0
20120222,no_NO,0,0,0,1,0,0,0,0
20120222,nb_NO,0,1,0,1,1,0,0,0
20120222,ko_KR,0,3,0,5,3,0,0,0
20120222,ja_JP,0,2,0,2,2,0,0,0
20120222,it_IT,0,1,0,3,1,0,0,0
20120222,it_DE,0,0,0,1,0,0,0,0
20120222,hu_HU,0,2,0,1,1,0,0,0
20120222,fr_FR,0,2,0,3,2,0,0,0
20120222,es_US,0,1,0,1,1,0,0,0
20120222,es_MX,0,0,0,1,0,0,0,0
20120222,es_ES,0,8,0,12,7,0,0,0
20120222,es_DE,0,1,0,2,1,0,0,0
20120222,en_US,2,58,2,98,55,0,0,0
20120222,en_RU,0,1,0,1,1,0,0,0
20120222,en_RO,0,0,0,2,0,0,0,0
20120222,en_NZ,0,0,0,1,0,0,0,0
20120222,en_IT,0,1,0,1,1,0,0,0
20120222,en_IN,0,1,0,5,1,0,0,0
20120222,en_IE,0,0,0,1,0,0,0,0
20120222,en_HK,0,0,0,1,0,0,0,0
20120222,en_GB,1,30,1,49,27,1,1,1
20120222,en_FR,0,0,0,1,0,0,0,0
20120222,en_DK,0,1,0,1,1,0,0,0
20120222,en_DE,0,14,0,28,13,0,0,0
20120222,en_CA,0,1,0,2,1,0,0,0
20120222,en_AU,0,2,0,3,2,0,0,0
20120222,en_AT,0,1,0,3,1,0,0,0
20120222,el_GR,0,0,0,3,0,0,0,0
20120222,de_NL,0,1,0,1,1,0,0,0
20120222,de_LU,0,1,0,4,1,0,0,0
20120222,de_LI,0,0,0,1,0,0,0,0
20120222,de_IT,0,2,0,5,2,0,0,0
20120222,de_GB,0,2,0,2,2,0,0,0
20120222,de_FR,0,4,0,5,4,0,0,0
20120222,de_ES,0,2,0,2,2,0,0,0
20120222,de_DE,4,865,1,1601,835,1,1,4
20120222,de_CH,0,7,0,20,7,0,0,0
20120222,de_AT,0,6,0,18,5,0,0,0
20120222,de,0,0,0,1,0,0,0,0
20120222,da_DK,0,1,0,1,1,0,0,0
20120221,zh_CN,0,7,0,11,7,0,0,0
20120221,unknown,0,0,0,3,0,0,0,0
20120221,sv_SE,0,3,0,4,3,0,0,0
20120221,sl_SI,0,0,0,1,0,0,0,0
20120221,ru_RU,0,4,0,7,4,0,0,0
20120221,ru_DE,0,1,0,1,1,0,0,0
20120221,pt_PT,0,2,0,3,2,0,0,0
20120221,pt_BR,0,3,0,3,3,0,0,0
20120221,pl_PL,0,1,0,2,1,0,0,0
20120221,no_NO,0,0,0,1,0,0,0,0
20120221,nb_NO,0,1,0,1,1,0,0,0
20120221,ko_KR,0,3,0,5,3,0,0,0
20120221,ja_JP,0,2,0,2,2,0,0,0
20120221,it_IT,0,1,0,3,1,0,0,0
20120221,it_DE,0,0,0,1,0,0,0,0
20120221,hu_HU,0,2,0,1,1,0,0,0
20120221,fr_FR,0,2,0,3,2,0,0,0
20120221,es_US,0,1,0,1,1,0,0,0
20120221,es_MX,0,0,0,1,0,0,0,0
20120221,es_ES,0,8,0,12,7,0,0,0
20120221,es_DE,0,1,0,2,1,0,0,0
20120221,en_US,0,56,0,96,54,0,0,0
20120221,en_RU,0,1,0,1,1,0,0,0
20120221,en_RO,0,0,0,2,0,0,0,0
20120221,en_NZ,0,0,0,1,0,0,0,0
20120221,en_IT,0,1,0,1,1,0,0,0
20120221,en_IN,0,1,0,5,1,0,0,0
20120221,en_IE,0,0,0,1,0,0,0,0
20120221,en_HK,0,0,0,1,0,0,0,0
20120221,en_GB,0,30,0,48,27,0,0,0
20120221,en_FR,0,0,0,1,0,0,0,0
20120221,en_DK,0,1,0,1,1,0,0,0
20120221,en_DE,0,14,0,28,13,0,0,0
20120221,en_CA,0,1,0,2,1,0,0,0
20120221,en_AU,0,2,0,3,2,0,0,0
20120221,en_AT,0,1,0,3,1,0,0,0
20120221,el_GR,0,0,0,3,0,0,0,0
20120221,de_NL,0,1,0,1,1,0,0,0
20120221,de_LU,0,1,0,4,1,0,0,0
20120221,de_LI,0,0,0,1,0,0,0,0
20120221,de_IT,0,2,0,5,2,0,0,0
20120221,de_GB,0,2,0,2,2,0,0,0
20120221,de_FR,0,4,0,5,4,0,0,0
20120221,de_ES,0,2,0,2,2,0,0,0
20120221,de_DE,6,869,3,1602,838,1,1,3
20120221,de_CH,0,7,0,20,7,0,0,0
20120221,de_AT,0,6,0,18,5,0,0,0
20120221,da_DK,0,1,0,1,1,0,0,0
20120220,zh_CN,0,7,0,11,7,0,0,0
20120220,unknown,0,0,0,3,0,0,0,0
20120220,sv_SE,0,3,0,4,3,0,0,0
20120220,sl_SI,0,0,0,1,0,0,0,0
20120220,ru_RU,0,4,0,7,4,0,0,0
20120220,ru_DE,0,1,0,1,1,0,0,0
20120220,pt_PT,0,2,0,3,2,0,0,0
20120220,pt_BR,0,3,0,3,3,0,0,0
20120220,pl_PL,0,1,0,2,1,0,0,0
20120220,no_NO,0,0,0,1,0,0,0,0
20120220,nb_NO,0,1,0,1,1,0,0,0
20120220,ko_KR,0,4,0,6,4,0,0,0
20120220,ja_JP,0,2,0,2,2,0,0,0
20120220,it_IT,1,1,1,3,1,0,0,0
20120220,it_DE,0,0,0,1,0,0,0,0
20120220,hu_HU,0,2,0,1,1,0,0,0
20120220,fr_FR,0,2,0,3,2,0,0,0
20120220,es_US,0,1,0,1,1,0,0,0
20120220,es_MX,0,0,0,1,0,0,0,0
20120220,es_ES,0,8,0,12,7,0,0,0
20120220,es_DE,0,1,0,2,1,0,0,0
20120220,en_US,0,56,0,96,54,1,1,1
20120220,en_RU,0,1,0,1,1,0,0,0
20120220,en_RO,0,0,0,2,0,0,0,0
20120220,en_NZ,0,0,0,1,0,0,0,0
20120220,en_IT,0,1,0,1,1,0,0,0
20120220,en_IN,0,1,0,5,1,0,0,0
20120220,en_IE,0,0,0,1,0,0,0,0
20120220,en_HK,0,0,0,1,0,0,0,0
20120220,en_GB,1,30,1,49,27,1,1,0
20120220,en_FR,0,0,0,1,0,0,0,0
20120220,en_DK,0,1,0,1,1,0,0,0
20120220,en_DE,0,14,0,27,13,0,0,0
20120220,en_CA,0,1,0,2,1,0,0,0
20120220,en_AU,0,2,0,3,2,0,0,0
20120220,en_AT,0,1,0,3,1,0,0,0
20120220,el_GR,0,0,0,3,0,0,0,0
20120220,de_NL,0,1,0,1,1,0,0,0
20120220,de_LU,0,1,0,4,1,0,0,0
20120220,de_LI,0,0,0,1,0,0,0,0
20120220,de_IT,0,2,0,5,2,0,0,0
20120220,de_GB,0,2,0,2,2,0,0,0
20120220,de_FR,0,4,0,5,4,0,0,0
20120220,de_ES,0,2,0,2,2,0,0,0
20120220,de_DE,7,868,4,1599,837,2,2,0
20120220,de_CH,0,7,0,20,7,0,0,0
20120220,de_AT,0,6,0,18,5,0,0,0
20120220,da_DK,0,1,0,1,1,0,0,0
20120219,zh_CN,0,7,0,11,7,0,0,0
20120219,unknown,0,0,0,3,0,0,0,0
20120219,sv_SE,0,3,0,4,3,0,0,0
20120219,sl_SI,0,0,0,1,0,0,0,0
20120219,ru_RU,0,4,0,7,4,0,0,0
20120219,ru_DE,0,1,0,1,1,0,0,0
20120219,pt_PT,0,2,0,3,2,0,0,0
20120219,pt_BR,0,3,0,3,3,0,0,0
20120219,pl_PL,0,1,0,2,1,0,0,0
20120219,no_NO,0,0,0,1,0,0,0,0
20120219,nb_NO,0,1,0,1,1,0,0,0
20120219,ko_KR,0,4,0,6,4,0,0,0
20120219,ja_JP,0,2,0,2,2,0,0,0
20120219,it_IT,0,0,0,2,0,0,0,0
20120219,it_DE,0,0,0,1,0,0,0,0
20120219,hu_HU,0,2,0,1,1,0,0,0
20120219,fr_FR,0,2,0,3,2,0,0,0
20120219,es_US,0,1,0,1,1,0,0,0
20120219,es_MX,0,0,0,1,0,0,0,0
20120219,es_ES,0,8,0,12,7,0,0,0
20120219,es_DE,0,1,0,2,1,0,0,0
20120219,en_US,0,57,0,96,55,0,0,0
20120219,en_RU,0,1,0,1,1,0,0,0
20120219,en_RO,0,0,0,2,0,0,0,0
20120219,en_NZ,0,0,0,1,0,0,0,0
20120219,en_IT,0,1,0,1,1,0,0,0
20120219,en_IN,0,1,0,5,1,0,0,0
20120219,en_IE,0,0,0,1,0,0,0,0
20120219,en_HK,0,0,0,1,0,0,0,0
20120219,en_GB,0,30,0,48,27,0,0,0
20120219,en_FR,0,0,0,1,0,0,0,0
20120219,en_DK,0,1,0,1,1,0,0,0
20120219,en_DE,0,14,0,27,13,0,0,0
20120219,en_CA,0,1,0,2,1,0,0,0
20120219,en_AU,0,2,0,3,2,0,0,0
20120219,en_AT,0,1,0,3,1,0,0,0
20120219,el_GR,0,0,0,3,0,0,0,0
20120219,de_NL,0,1,0,1,1,0,0,0
20120219,de_LU,0,1,0,4,1,0,0,0
20120219,de_LI,0,0,0,1,0,0,0,0
20120219,de_IT,0,2,0,5,2,0,0,0
20120219,de_GB,0,2,0,2,2,0,0,0
20120219,de_FR,0,4,0,5,4,0,0,0
20120219,de_ES,0,2,0,2,2,0,0,0
20120219,de_DE,5,866,2,1597,835,1,0,4
20120219,de_CH,0,7,0,20,7,0,0,1
20120219,de_AT,0,6,0,18,5,0,0,0
20120219,da_DK,0,1,0,1,1,0,0,0
20120218,zh_CN,0,8,0,11,8,0,0,0
20120218,unknown,0,0,0,3,0,0,0,0
20120218,sv_SE,0,3,0,4,3,0,0,0
20120218,sl_SI,0,0,0,1,0,0,0,0
20120218,ru_RU,0,5,0,7,5,0,0,0
20120218,ru_DE,0,1,0,1,1,0,0,0
20120218,pt_PT,0,2,0,3,2,0,0,0
20120218,pt_BR,0,3,0,3,3,0,0,0
20120218,pl_PL,0,1,0,2,1,0,0,0
20120218,no_NO,0,0,0,1,0,0,0,0
20120218,nb_NO,0,1,0,1,1,0,0,0
20120218,ko_KR,0,4,0,6,4,0,0,0
20120218,ja_JP,0,2,0,2,2,0,0,1
20120218,it_IT,0,0,0,2,0,0,0,0
20120218,it_DE,0,0,0,1,0,0,0,0
20120218,hu_HU,0,2,0,1,1,0,0,0
20120218,fr_FR,0,2,0,3,2,0,0,0
20120218,es_US,0,1,0,1,1,0,0,0
20120218,es_MX,0,0,0,1,0,0,0,0
20120218,es_ES,0,8,0,12,7,0,0,0
20120218,es_DE,0,1,0,2,1,0,0,0
20120218,en_US,1,56,1,95,54,0,0,0
20120218,en_RU,0,1,0,1,1,0,0,0
20120218,en_RO,0,0,0,2,0,0,0,0
20120218,en_NZ,0,0,0,1,0,0,0,0
20120218,en_IT,0,1,0,1,1,0,0,0
20120218,en_IN,0,1,0,5,1,0,0,0
20120218,en_IE,0,0,0,1,0,0,0,0
20120218,en_HK,0,0,0,1,0,0,0,0
20120218,en_GB,0,30,0,48,27,0,0,0
20120218,en_FR,0,0,0,1,0,0,0,0
20120218,en_DK,0,1,0,1,1,0,0,0
20120218,en_DE,0,14,0,27,13,0,0,1
20120218,en_CA,0,1,0,2,1,0,0,0
20120218,en_AU,0,2,0,3,2,0,0,0
20120218,en_AT,0,1,0,3,1,0,0,0
20120218,el_GR,0,0,0,3,0,0,0,0
20120218,de_NL,0,1,0,1,1,0,0,0
20120218,de_LU,0,1,0,4,1,0,0,0
20120218,de_LI,0,0,0,1,0,0,0,0
20120218,de_IT,0,2,0,5,2,0,0,0
20120218,de_GB,0,2,0,2,2,0,0,0
20120218,de_FR,0,4,0,5,4,0,0,0
20120218,de_ES,0,2,0,2,2,0,0,0
20120218,de_DE,5,864,4,1597,833,3,3,4
20120218,de_CH,0,7,0,20,7,0,0,1
20120218,de_AT,0,6,0,18,5,0,0,0
20120218,da_DK,0,1,0,1,1,0,0,0
20120217,zh_CN,0,8,0,11,8,0,0,0
20120217,unknown,0,0,0,2,0,0,0,0
20120217,sv_SE,0,3,0,4,3,0,0,0
20120217,sl_SI,0,0,0,1,0,0,0,0
20120217,ru_RU,0,5,0,7,5,0,0,0
20120217,ru_DE,0,1,0,1,1,0,0,0
20120217,pt_PT,0,2,0,3,2,0,0,0
20120217,pt_BR,0,3,0,3,3,0,0,0
20120217,pl_PL,0,1,0,2,1,0,0,0
20120217,no_NO,0,0,0,1,0,0,0,0
20120217,nb_NO,0,1,0,1,1,0,0,0
20120217,ko_KR,0,4,0,6,4,0,0,0
20120217,ja_JP,0,2,0,2,2,0,0,0
20120217,it_IT,0,0,0,2,0,0,0,0
20120217,it_DE,0,0,0,1,0,0,0,0
20120217,hu_HU,0,2,0,1,1,0,0,0
20120217,fr_FR,0,2,0,3,2,0,0,0
20120217,es_US,0,1,0,1,1,0,0,0
20120217,es_MX,0,0,0,1,0,0,0,0
20120217,es_ES,0,8,0,12,7,0,0,0
20120217,es_DE,0,1,0,2,1,0,0,0
20120217,en_US,0,55,0,95,53,1,1,0
20120217,en_RU,0,1,0,1,1,0,0,0
20120217,en_RO,0,0,0,2,0,0,0,0
20120217,en_NZ,0,0,0,1,0,0,0,0
20120217,en_IT,0,1,0,1,1,0,0,0
20120217,en_IN,0,1,0,5,1,0,0,0
20120217,en_IE,0,0,0,1,0,0,0,0
20120217,en_HK,0,0,0,1,0,0,0,0
20120217,en_GB,0,30,0,48,27,0,0,0
20120217,en_FR,0,0,0,1,0,0,0,0
20120217,en_DK,0,1,0,1,1,0,0,0
20120217,en_DE,0,14,0,27,13,0,0,0
20120217,en_CA,0,1,0,2,1,0,0,0
20120217,en_AU,0,2,0,3,2,0,0,0
20120217,en_AT,0,1,0,3,1,0,0,0
20120217,el_GR,0,0,0,3,0,1,1,0
20120217,de_NL,0,1,0,1,1,0,0,0
20120217,de_LU,0,1,0,4,1,0,0,0
20120217,de_LI,0,0,0,1,0,0,0,0
20120217,de_IT,0,2,0,5,2,0,0,0
20120217,de_GB,0,2,0,2,2,0,0,0
20120217,de_FR,0,4,0,5,4,0,0,0
20120217,de_ES,0,2,0,2,2,0,0,0
20120217,de_DE,6,865,5,1593,833,1,0,4
20120217,de_CH,0,7,0,20,7,0,0,0
20120217,de_AT,0,6,0,18,5,0,0,0
20120217,da_DK,0,1,0,1,1,0,0,0
20120216,zh_CN,0,8,0,11,8,0,0,0
20120216,unknown,0,0,0,2,0,0,0,0
20120216,sv_SE,0,3,0,4,3,0,0,0
20120216,sl_SI,0,0,0,1,0,0,0,0
20120216,ru_RU,0,5,0,7,5,0,0,0
20120216,ru_DE,0,1,0,1,1,0,0,0
20120216,pt_PT,0,2,0,3,2,0,0,0
20120216,pt_BR,0,3,0,3,3,0,0,0
20120216,pl_PL,0,1,0,2,1,0,0,0
20120216,no_NO,0,0,0,1,0,0,0,0
20120216,nb_NO,0,1,0,1,1,0,0,0
20120216,ko_KR,0,4,0,6,4,0,0,0
20120216,ja_JP,0,2,0,2,2,0,0,0
20120216,it_IT,0,0,0,2,0,0,0,0
20120216,it_DE,0,0,0,1,0,0,0,0
20120216,hu_HU,0,2,0,1,1,0,0,0
20120216,fr_FR,0,2,0,3,2,0,0,0
20120216,es_US,0,1,0,1,1,0,0,0
20120216,es_MX,0,0,0,1,0,0,0,0
20120216,es_ES,0,8,0,12,7,0,0,0
20120216,es_DE,0,1,0,2,1,0,0,0
20120216,en_US,0,55,0,94,53,1,1,0
20120216,en_RU,0,1,0,1,1,0,0,0
20120216,en_RO,0,0,0,2,0,0,0,0
20120216,en_NZ,0,0,0,1,0,0,0,0
20120216,en_IT,0,1,0,1,1,0,0,0
20120216,en_IN,0,1,0,5,1,0,0,0
20120216,en_IE,0,0,0,1,0,0,0,0
20120216,en_HK,0,0,0,1,0,0,0,0
20120216,en_GB,0,29,0,47,26,0,0,0
20120216,en_FR,0,0,0,1,0,0,0,0
20120216,en_DK,0,1,0,1,1,0,0,0
20120216,en_DE,0,14,0,27,13,0,0,1
20120216,en_CA,0,1,0,2,1,0,0,0
20120216,en_AU,0,2,0,3,2,0,0,0
20120216,en_AT,0,1,0,3,1,0,0,0
20120216,el_GR,0,1,0,3,1,0,0,0
20120216,de_NL,0,1,0,1,1,0,0,0
20120216,de_LU,0,1,0,4,1,0,0,0
20120216,de_LI,0,0,0,1,0,0,0,0
20120216,de_IT,0,2,0,5,2,0,0,0
20120216,de_GB,0,2,0,2,2,0,0,0
20120216,de_FR,0,4,0,5,4,0,0,0
20120216,de_ES,0,2,0,2,2,0,0,0
20120216,de_DE,5,860,4,1591,828,4,3,5
20120216,de_CH,0,7,0,20,7,0,0,0
20120216,de_AT,0,6,0,18,5,0,0,0
20120216,de,0,1,0,1,1,0,0,0
20120216,da_DK,0,1,0,1,1,0,0,0
20120215,zh_CN,0,8,0,11,8,0,0,0
20120215,unknown,0,0,0,1,0,0,0,0
20120215,sv_SE,0,3,0,4,3,0,0,0
20120215,sl_SI,0,0,0,1,0,0,0,0
20120215,ru_RU,0,5,0,7,5,0,0,0
20120215,ru_DE,0,1,0,1,1,0,0,0
20120215,pt_PT,0,2,0,3,2,0,0,0
20120215,pt_BR,0,3,0,3,3,0,0,0
20120215,pl_PL,0,1,0,2,1,0,0,0
20120215,no_NO,0,0,0,1,0,0,0,0
20120215,nb_NO,0,1,0,1,1,0,0,0
20120215,ko_KR,0,4,0,6,4,0,0,0
20120215,ja_JP,0,2,0,2,2,0,0,0
20120215,it_IT,0,0,0,2,0,0,0,0
20120215,it_DE,0,0,0,1,0,0,0,0
20120215,hu_HU,0,2,0,1,1,0,0,0
20120215,fr_FR,0,2,0,3,2,0,0,0
20120215,es_US,0,1,0,1,1,0,0,0
20120215,es_MX,0,0,0,1,0,0,0,0
20120215,es_ES,0,8,0,12,7,0,0,0
20120215,es_DE,0,1,0,2,1,0,0,0
20120215,en_US,1,57,1,94,55,1,1,0
20120215,en_RU,0,1,0,1,1,0,0,0
20120215,en_RO,0,0,0,2,0,0,0,0
20120215,en_NZ,0,0,0,1,0,0,0,0
20120215,en_IT,0,1,0,1,1,0,0,0
20120215,en_IN,0,1,0,5,1,0,0,0
20120215,en_IE,0,0,0,1,0,0,0,0
20120215,en_HK,0,0,0,1,0,0,0,0
20120215,en_GB,0,29,0,47,26,0,0,0
20120215,en_FR,0,0,0,1,0,0,0,0
20120215,en_DK,0,1,0,1,1,0,0,0
20120215,en_DE,0,14,0,27,13,0,0,0
20120215,en_CA,0,1,0,2,1,0,0,0
20120215,en_AU,1,2,1,3,2,0,0,0
20120215,en_AT,0,1,0,3,1,0,0,0
20120215,el_GR,0,1,0,3,1,0,0,0
20120215,de_NL,0,1,0,1,1,0,0,0
20120215,de_LU,0,1,0,4,1,0,0,0
20120215,de_LI,0,0,0,1,0,0,0,0
20120215,de_IT,0,2,0,5,2,0,0,0
20120215,de_GB,0,2,0,2,2,0,0,0
20120215,de_FR,0,4,0,5,4,0,0,0
20120215,de_ES,0,2,0,2,2,0,0,0
20120215,de_DE,6,863,3,1589,831,6,5,5
20120215,de_CH,0,7,0,20,7,0,0,0
20120215,de_AT,0,6,0,18,5,0,0,0
20120215,de,0,1,0,1,1,0,0,0
20120215,da_DK,0,1,0,1,1,0,0,0
20120214,zh_CN,0,8,0,11,8,0,0,0
20120214,unknown,0,0,0,2,0,0,0,0
20120214,sv_SE,0,3,0,4,3,0,0,0
20120214,sl_SI,0,0,0,1,0,0,0,0
20120214,ru_RU,1,6,1,7,6,0,0,0
20120214,ru_DE,0,1,0,1,1,0,0,0
20120214,pt_PT,0,2,0,3,2,0,0,0
20120214,pt_BR,0,3,0,3,3,0,0,0
20120214,pl_PL,0,1,0,2,1,0,0,0
20120214,no_NO,0,0,0,1,0,0,0,0
20120214,nb_NO,0,1,0,1,1,0,0,0
20120214,ko_KR,0,4,0,6,4,0,0,0
20120214,ja_JP,0,2,0,2,2,0,0,0
20120214,it_IT,0,0,0,2,0,0,0,0
20120214,it_DE,0,0,0,1,0,0,0,0
20120214,hu_HU,0,2,0,1,1,0,0,0
20120214,fr_FR,0,2,0,3,2,0,0,0
20120214,es_US,0,1,0,1,1,0,0,0
20120214,es_MX,0,0,0,1,0,0,0,0
20120214,es_ES,0,8,0,12,7,0,0,0
20120214,es_DE,0,1,0,2,1,0,0,0
20120214,en_US,0,57,0,93,55,0,0,0
20120214,en_RU,0,1,0,1,1,0,0,0
20120214,en_RO,0,0,0,2,0,0,0,0
20120214,en_NZ,0,0,0,1,0,0,0,0
20120214,en_IT,0,1,0,1,1,0,0,0
20120214,en_IN,0,1,0,5,1,0,0,0
20120214,en_IE,0,0,0,1,0,0,0,0
20120214,en_HK,0,0,0,1,0,0,0,0
20120214,en_GB,0,30,0,47,27,0,0,0
