# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120708
# -------------------------------------------------------

date,device,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120707,Asus EeePad Transformer TF101 (TF101G),0,2,0,1,1,0,0,0
20120707,Asus EeePad Transformer TF101 (TF101),0,10,0,10,9,0,0,0
20120707,SEMC Xperia Ray (ST18i),0,3,0,6,3,0,0,0
20120707,ST17i,0,2,0,4,2,0,0,0
20120707,SEMC Xperia Mini (ST15i),0,0,0,1,0,0,0,0
20120707,Asus EeePad Slider SL101 (SL101),0,1,0,2,1,0,0,0
20120707,SEMC Xperia Mini Pro (SK17i),0,3,0,5,3,0,0,0
20120707,Samsung Galaxy Tab 10.1 (SHW-M380W),0,1,0,2,1,0,0,0
20120707,Sharp Lynx 3D SH-03C (SH03C),0,1,0,2,1,0,0,0
20120707,SGH-I9000,0,0,0,1,0,0,0,0
20120707,Samsung Galaxy S (SGH-I897),0,1,0,1,1,0,0,0
20120707,SEMC Xperia Play (R800i),0,2,0,8,2,0,0,0
20120707,SEMC Xperia Neo (MT15i),0,6,0,14,5,0,0,0
20120707,SEMC Xperia Neo V (MT11i),0,1,0,4,1,0,0,0
20120707,MK16i,0,3,0,3,2,0,0,0
20120707,MD_LIFETAB_P9516,0,3,0,2,1,0,0,0
20120707,SEMC Xperia S (LT26i),0,3,0,3,3,0,0,0
20120707,SEMC Xperia Arc S (LT18i),0,3,0,10,3,0,0,0
20120707,SEMC Xperia Arc (LT15i),1,4,1,20,4,0,0,0
20120707,LIFETAB_P9514,0,3,0,5,3,0,0,0
20120707,Lenovo Indigo (Indigo),0,4,0,4,3,0,0,0
20120707,GT-S7500,0,1,0,1,1,0,0,0
20120707,Samsung Galaxy Y Duos (GT-S6102),0,1,0,1,1,0,0,0
20120707,Samsung Galaxy Ace (GT-S5830i),0,2,0,9,2,0,0,0
20120707,GT-S5830B,0,1,0,1,1,0,0,0
20120707,Samsung Galaxy Ace (GT-S5830),0,25,0,85,24,0,0,0
20120707,GT-S5690,0,0,0,1,0,0,0,0
20120707,Samsung Galaxy Fit (GT-S5670),0,2,0,4,2,0,0,0
20120707,Samsung Galaxy Gio (GT-S5660),0,2,0,3,1,0,0,0
20120707,Samsung Galaxy Mini (GT-S5570),0,3,0,8,3,0,0,0
20120707,Samsung Galaxy Y (GT-S5363),0,3,0,5,3,0,0,0
20120707,Samsung Galaxy Y (GT-S5360),0,5,0,7,5,0,0,0
20120707,GT-S5300,0,1,0,1,1,0,0,0
20120707,GT-P7511,0,1,0,2,1,0,0,0
20120707,Samsung Galaxy Tab 10.1 (GT-P7510),0,2,0,3,2,0,0,0
20120707,GT-P7501,0,4,0,6,4,0,0,0
20120707,Samsung Galaxy Tab 10.1 (GT-P7500),0,5,0,8,3,0,0,0
20120707,GT-P6800,0,0,0,1,0,0,0,0
20120707,Samsung Galaxy Tab 7.0 Plus (GT-P6210),0,0,0,1,0,0,0,0
20120707,Samsung Galaxy Tab (GT-P1010),0,1,0,3,1,0,0,0
20120707,Samsung Galaxy Tab (GT-P1000),0,6,0,18,6,0,0,0
20120707,Samsung Galaxy Note (GT-N7000),0,23,0,42,19,1,1,0
20120707,GT-I9300,0,0,0,1,0,0,0,0
20120707,Samsung Galaxy S2 (GT-I9103),0,0,0,2,0,0,0,0
20120707,Samsung Galaxy S2 (GT-I9100P),0,0,0,1,0,0,0,0
20120707,GT-I9100M,0,0,0,1,0,0,0,0
20120707,Samsung Galaxy S2 (GT-I9100G),0,16,0,21,15,0,0,0
20120707,Samsung Galaxy S2 (GT-I9100),0,226,0,442,218,0,0,0
20120707,Samsung Galaxy S (GT-I9003),1,4,1,10,4,0,0,0
20120707,Samsung Galaxy S Plus (GT-I9001),0,57,0,94,55,0,0,0
20120707,Samsung Galaxy S (GT-I9000B),0,1,0,1,1,0,0,0
20120707,Samsung Galaxy S (GT-I9000),0,89,0,201,84,1,0,0
20120707,Samsung Galaxy W (GT-I8150),0,11,0,15,11,0,0,0
20120707,Samsung Galaxy 3 (GT-I5800),0,2,0,12,2,0,0,0
20120707,Samsung Europa  (GT-I5510),0,1,0,2,0,0,0,0
20120707,Samsung Europa  (GT-I5500),0,2,0,9,2,0,0,0
20120707,GT-B7510,0,0,0,1,0,0,0,0
20120707,GT-B5510,0,1,0,1,1,0,0,0
20120707,SEMC Xperia X8 (E15i),0,5,0,13,5,0,0,0
20120707,SEMC Xperia X10 Mini (E10i),0,2,0,4,2,0,0,0
20120707,AN8G2,0,1,0,1,1,0,0,0
20120707,A70S,0,0,0,1,0,0,0,0
20120707,A43,0,0,0,1,0,0,0,0
20120707,A1_07,0,1,0,1,1,0,0,0
20120707,A101IT,0,0,0,2,0,0,0,0
20120706,Motorola XOOM (wifi_hubble),0,2,0,3,2,0,0,0
20120706,HTC Incredible 2 (vivow),0,1,0,0,0,0,0,0
20120706,HTC Incredible S (vivo),0,8,0,18,8,0,0,0
20120706,HTC G2 (vision),0,23,0,37,22,0,0,0
20120706,HTC One S (ville),0,9,0,13,9,0,0,0
20120706,victor,0,1,0,2,1,0,0,0
20120706,v350,0,0,0,1,0,0,0,0
20120706,unknown,0,0,0,59,0,0,0,0
20120706,univa_open-de,0,1,0,2,1,0,0,0
20120706,univa_222-01,0,0,0,1,0,0,0,0
20120706,Motorola Droid RAZR (umts_spyder),0,5,0,7,5,0,0,0
20120706,Motorola Droid (umts_sholes),0,0,0,17,0,0,0,0
20120706,Motorola Flipout (umts_ruth),0,2,0,4,2,0,0,0
20120706,Motorola Milestone2 (umts_milestone2),0,2,0,5,2,0,0,0
20120706,Motorola Defy (umts_jordan),1,41,1,81,38,0,0,0
20120706,Motorola XOOM (umts_everest),0,2,0,2,2,0,0,0
20120706,u8800,0,0,0,2,0,0,0,0
20120706,u8220,0,0,0,1,0,0,0,0
20120706,u0,0,1,0,1,1,0,0,0
20120706,Toshiba AT100 (tostab03),0,1,0,1,1,0,0,0
20120706,LG Optimus One (thunderg),0,5,0,14,5,0,0,0
20120706,tenderloin,0,3,0,6,2,0,0,0
20120706,LG Swift (swift),0,1,0,5,1,0,0,0
20120706,LG Optimus 2X (su660),0,1,0,1,1,0,0,0
20120706,Dell Streak 7 (streak7),0,0,0,1,0,0,0,0
20120706,Dell Streak (streak),0,0,0,1,0,0,0,0
20120706,Pantech Izar (sp33k),0,0,0,1,0,0,0,0
20120706,skate,0,0,0,1,0,0,0,0
20120706,HTC Shooter (shooteru),0,6,0,10,6,0,0,0
20120706,Motorola Motoroi (sholest),0,1,0,1,1,0,0,0
20120706,HTC myTouch 3G (sapphire),0,3,0,4,2,0,0,0
20120706,HTC Desire S (saga),0,65,0,109,65,0,0,0
20120706,HTC Sensation XL (runnymede),0,2,0,2,2,0,0,0
20120706,rk29sdk,0,1,0,1,1,0,0,0
20120706,qsd8k_s7,0,1,0,1,1,0,0,0
20120706,HTC Sensation 4G (pyramid),0,48,0,96,46,0,0,0
20120706,primou,0,1,0,2,1,0,0,0
20120706,picasso_m,1,1,0,1,1,0,0,0
20120706,picasso_e,0,1,0,1,1,0,0,0
20120706,Acer Picasso (picasso),0,6,0,8,4,0,0,0
20120706,LG Pecan (pecan),0,0,0,3,0,0,0,0
20120706,HTC Nexus One (passion),0,14,0,31,9,0,0,0
20120706,p990_EUR-xx,0,1,0,2,1,0,0,0
20120706,p990_262-xx,0,1,0,3,1,0,0,0
20120706,p990_262-02,0,3,0,4,3,0,0,0
20120706,LG Optimus 2X (p990),0,14,0,24,12,0,0,0
20120706,p920,0,1,0,2,1,0,0,0
20120706,p5,0,0,0,1,0,0,0,0
20120706,Samsung Galaxy Tab 10.1 (p3),0,1,0,1,1,0,0,0
20120706,Motorola Atrix (olympus),0,1,0,1,1,0,0,0
20120706,Sony Tablet S (nbx03),0,3,0,7,3,0,0,0
20120706,msm7230,0,2,0,2,2,0,0,0
20120706,msm7201a,0,1,0,0,0,0,0,0
20120706,morr,0,0,0,1,0,0,0,0
20120706,ZTE Racer (mooncake),0,0,0,1,0,0,0,0
20120706,mione_plus,0,1,0,1,1,0,0,0
20120706,SEMC Xperia X10 Mini Pro (mimmi),0,1,0,1,1,0,0,0
20120706,mercury,0,0,0,1,0,0,0,0
20120706,HTC Wildfire S (marvel),0,17,0,59,17,0,0,0
20120706,Samsung Galaxy Nexus (maguro),0,35,0,55,35,0,0,0
20120706,m801,0,3,0,4,3,0,0,0
20120706,Samsung Galaxy S3 (m0),1,22,1,26,22,0,0,0
20120706,HTC Aria (liberty),0,0,0,2,0,0,0,0
