# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120708
# -------------------------------------------------------

date,country,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120522,GB,0,1,0,5,1,0,0,0
20120522,FR,0,1,0,2,1,0,0,0
20120522,ES,0,2,0,7,2,0,0,0
20120522,DO,0,1,0,1,1,0,0,0
20120522,DK,0,1,0,2,1,0,0,0
20120522,DE,5,1104,3,2157,1056,3,2,4
20120522,CZ,0,0,0,1,0,0,0,0
20120522,CN,0,3,0,5,3,0,0,0
20120522,CH,0,6,0,28,6,0,0,0
20120522,CA,0,1,0,3,1,0,0,0
20120522,BR,0,1,0,2,1,0,0,0
20120522,BG,0,1,0,2,1,0,0,0
20120522,BA,0,1,0,1,1,0,0,0
20120522,AU,0,1,0,1,1,0,0,0
20120522,AT,0,8,0,28,7,0,0,0
20120522,AR,0,0,0,1,0,0,0,0
20120522,AF,0,0,0,1,0,0,0,0
20120521,unknown,0,0,0,18,0,0,0,0
20120521,US,0,1,0,8,1,0,0,0
20120521,TW,0,1,0,1,1,0,0,0
20120521,TR,0,0,0,2,0,0,0,0
20120521,TN,0,0,0,1,0,0,0,0
20120521,TH,0,1,0,2,1,0,0,0
20120521,SI,0,1,0,2,1,0,0,0
20120521,SG,0,1,0,4,1,0,0,0
20120521,SE,0,1,0,2,1,0,0,0
20120521,RU,0,3,0,4,3,0,0,0
20120521,RO,0,1,0,1,0,0,0,0
20120521,PT,0,1,0,1,1,0,0,0
20120521,PL,0,1,0,2,1,0,0,0
20120521,MX,0,1,0,3,1,0,0,0
20120521,MA,0,0,0,1,0,0,0,0
20120521,LU,0,1,0,1,1,0,0,0
20120521,KR,0,2,0,4,2,0,0,0
20120521,JP,0,1,0,1,1,0,0,0
20120521,IT,0,1,0,5,1,0,0,0
20120521,IN,0,0,0,5,0,0,0,0
20120521,IL,0,0,0,1,0,0,0,0
20120521,HU,0,1,0,2,1,0,0,0
20120521,GR,0,0,0,2,0,0,0,0
20120521,GB,0,1,0,5,1,0,0,0
20120521,FR,0,1,0,2,1,0,0,0
20120521,ES,0,2,0,7,2,0,0,0
20120521,DO,0,1,0,1,1,0,0,0
20120521,DK,0,1,0,2,1,0,0,0
20120521,DE,11,1100,8,2154,1051,5,3,3
20120521,CZ,0,0,0,1,0,0,0,0
20120521,CN,0,3,0,5,3,0,0,0
20120521,CH,0,6,0,28,6,0,0,0
20120521,CA,0,2,0,4,2,0,0,0
20120521,BR,0,1,0,2,1,0,0,0
20120521,BG,0,1,0,2,1,0,0,0
20120521,BA,0,1,0,1,1,0,0,0
20120521,AU,0,1,0,1,1,0,0,0
20120521,AT,0,8,0,28,7,0,0,0
20120521,AR,0,0,0,1,0,0,0,0
20120521,AF,0,0,0,1,0,0,0,0
20120520,unknown,0,0,0,16,0,0,0,0
20120520,VN,0,0,0,1,0,0,0,0
20120520,US,0,1,0,7,1,0,0,0
20120520,UA,0,0,0,1,0,0,0,0
20120520,TW,0,1,0,1,1,0,0,0
20120520,TR,0,0,0,2,0,0,0,0
20120520,TN,0,0,0,1,0,0,0,0
20120520,TH,0,1,0,2,1,0,0,0
20120520,SI,0,1,0,2,1,0,0,0
20120520,SG,0,1,0,4,1,0,0,0
20120520,SE,0,1,0,2,1,0,0,0
20120520,RU,0,3,0,4,3,0,0,0
20120520,RO,0,1,0,1,0,0,0,0
20120520,PT,0,1,0,1,1,0,0,0
20120520,PL,0,1,0,3,1,0,0,0
20120520,NL,0,1,0,0,0,0,0,0
20120520,MX,0,1,0,3,1,0,0,0
20120520,MA,0,0,0,1,0,0,0,0
20120520,LU,0,1,0,1,1,0,0,0
20120520,KR,0,2,0,5,2,0,0,0
20120520,JP,0,1,0,1,1,0,0,0
20120520,IT,0,1,0,5,1,0,0,0
20120520,IN,0,0,0,5,0,0,0,0
20120520,IL,0,1,0,2,1,0,0,0
20120520,HU,0,1,0,2,1,0,0,0
20120520,GR,0,0,0,2,0,0,0,0
20120520,GB,0,1,0,5,1,0,0,0
20120520,FR,0,1,0,2,1,0,0,0
20120520,ES,0,2,0,8,2,0,0,0
20120520,DK,0,1,0,2,1,0,0,0
20120520,DE,3,1094,1,2145,1046,3,3,4
20120520,CN,0,3,0,6,3,0,0,0
20120520,CH,0,6,0,28,6,0,0,0
20120520,CA,0,1,0,3,1,0,0,0
20120520,BR,0,1,0,2,1,0,0,0
20120520,BG,0,1,0,2,1,0,0,0
20120520,BA,0,1,0,1,1,0,0,0
20120520,AU,0,1,0,1,1,0,0,0
20120520,AT,0,8,0,28,7,0,0,0
20120520,AR,0,0,0,1,0,0,0,0
20120520,AF,0,0,0,1,0,0,0,0
20120519,unknown,0,0,0,16,0,0,0,0
20120519,VN,0,0,0,1,0,0,0,0
20120519,US,0,1,0,7,1,0,0,0
20120519,UA,0,0,0,1,0,0,0,0
20120519,TW,0,1,0,1,1,0,0,0
20120519,TR,0,0,0,2,0,0,0,0
20120519,TN,0,0,0,1,0,0,0,0
20120519,TH,0,1,0,2,1,0,0,0
20120519,SI,0,1,0,2,1,0,0,0
20120519,SG,0,1,0,4,1,0,0,0
20120519,SE,0,1,0,2,1,0,0,0
20120519,RU,0,3,0,4,3,0,0,0
20120519,RO,0,1,0,1,0,0,0,0
20120519,PT,0,1,0,1,1,0,0,0
20120519,PL,0,1,0,3,1,0,0,0
20120519,NL,0,1,0,0,0,0,0,0
20120519,MX,0,1,0,3,1,0,0,0
20120519,MA,0,0,0,1,0,0,0,0
20120519,LU,0,1,0,1,1,0,0,0
20120519,KR,0,1,0,4,1,0,0,0
20120519,JP,0,1,0,1,1,0,0,0
20120519,IT,0,2,0,6,2,0,0,0
20120519,IN,0,0,0,5,0,0,0,0
20120519,IL,0,1,0,2,1,0,0,0
20120519,HU,0,1,0,2,1,0,0,0
20120519,GR,0,0,0,2,0,0,0,0
20120519,GB,0,1,0,5,1,0,0,0
20120519,FR,0,1,0,2,1,0,0,0
20120519,ES,0,2,0,7,2,0,0,0
20120519,DK,0,1,0,2,1,0,0,0
20120519,DE,3,1094,2,2143,1046,2,2,4
20120519,CN,0,3,0,6,3,0,0,0
20120519,CH,0,6,0,28,6,0,0,0
20120519,CA,0,1,0,3,1,0,0,0
20120519,BR,0,1,0,2,1,0,0,0
20120519,BG,0,1,0,2,1,0,0,0
20120519,BA,0,1,0,1,1,0,0,0
20120519,AU,0,1,0,1,1,0,0,0
20120519,AT,0,8,0,29,7,0,0,0
20120519,AR,0,0,0,1,0,0,0,0
20120519,AF,0,0,0,1,0,0,0,0
20120518,unknown,0,0,0,16,0,0,0,0
20120518,VN,0,0,0,1,0,0,0,0
20120518,US,0,1,0,7,1,0,0,0
20120518,UA,0,0,0,1,0,0,0,0
20120518,TW,0,1,0,1,1,0,0,0
20120518,TR,0,0,0,1,0,0,0,0
20120518,TN,0,0,0,1,0,0,0,0
20120518,TH,0,1,0,2,1,0,0,0
20120518,SI,0,2,0,3,2,0,0,0
20120518,SG,0,1,0,4,1,0,0,0
20120518,SE,0,1,0,2,1,0,0,0
20120518,RU,0,3,0,4,3,0,0,0
20120518,RO,0,1,0,1,0,0,0,0
20120518,PT,0,1,0,1,1,0,0,0
20120518,PL,0,1,0,3,1,0,0,0
20120518,NL,0,1,0,0,0,0,0,0
20120518,MX,0,1,0,3,1,0,0,0
20120518,MA,0,0,0,1,0,0,0,0
20120518,LU,0,1,0,1,1,0,0,0
20120518,KR,0,2,0,5,2,0,0,0
20120518,JP,0,1,0,1,1,0,0,0
20120518,IT,0,1,0,6,1,0,0,0
20120518,IN,0,0,0,5,0,0,0,0
20120518,IL,0,1,0,2,1,0,0,0
20120518,HU,0,1,0,2,1,0,0,0
20120518,GR,0,0,0,2,0,0,0,0
20120518,GB,0,1,0,5,1,0,0,0
20120518,FR,0,1,0,2,1,0,0,0
20120518,FI,0,0,0,1,0,0,0,0
20120518,ES,0,2,0,6,2,0,0,1
20120518,DK,0,1,0,2,1,0,0,0
20120518,DE,3,1092,2,2140,1045,1,1,2
20120518,CN,0,3,0,6,3,0,0,0
20120518,CH,0,6,0,28,6,0,0,0
20120518,CA,0,1,0,2,1,0,0,0
20120518,BR,0,1,0,2,1,0,0,0
20120518,BG,0,1,0,2,1,0,0,0
20120518,BA,0,1,0,1,1,0,0,0
20120518,AU,1,1,1,1,1,0,0,0
20120518,AT,0,8,0,30,7,0,0,0
20120518,AR,0,0,0,1,0,0,0,0
20120518,AF,0,0,0,1,0,0,0,0
20120517,unknown,0,0,0,16,0,0,0,0
20120517,VN,0,0,0,1,0,0,0,0
20120517,US,0,1,0,7,1,0,0,0
20120517,UA,0,0,0,1,0,0,0,0
20120517,TW,0,1,0,1,1,0,0,0
20120517,TN,0,0,0,1,0,0,0,0
20120517,TH,0,1,0,2,1,0,0,0
20120517,SI,0,1,0,2,1,0,0,0
20120517,SG,0,1,0,4,1,0,0,0
20120517,SE,0,1,0,2,1,0,0,0
20120517,RU,0,3,0,4,3,0,0,0
20120517,RO,0,1,0,1,0,0,0,0
20120517,PT,0,1,0,1,1,0,0,0
20120517,PL,0,1,0,3,1,0,0,0
20120517,NL,0,1,0,0,0,0,0,0
20120517,MX,0,1,0,3,1,0,0,0
20120517,MA,0,0,0,1,0,0,0,0
20120517,LU,0,1,0,1,1,0,0,0
20120517,KR,0,2,0,5,2,0,0,0
20120517,JP,0,1,0,1,1,0,0,0
20120517,IT,0,2,0,7,2,0,0,0
20120517,IN,0,0,0,5,0,0,0,0
20120517,IL,0,1,0,2,1,0,0,0
20120517,HU,0,1,0,2,1,0,0,0
20120517,GR,0,0,0,2,0,0,0,0
20120517,GB,0,2,0,6,2,0,0,0
20120517,FR,0,1,0,2,1,0,0,0
20120517,ES,0,2,0,6,2,0,0,0
20120517,DK,0,1,0,2,1,0,0,0
20120517,DE,4,1089,2,2138,1042,1,1,4
20120517,CN,0,3,0,6,3,0,0,0
20120517,CH,0,6,0,28,6,0,0,0
20120517,CA,0,1,0,2,1,0,0,0
20120517,BR,0,1,0,2,1,0,0,0
20120517,BG,0,1,0,2,1,0,0,0
20120517,BA,0,1,0,1,1,0,0,0
20120517,AT,0,9,0,31,8,0,0,0
20120517,AR,0,0,0,1,0,0,0,0
20120517,AF,0,0,0,1,0,0,0,0
20120516,unknown,0,0,0,16,0,0,0,0
20120516,VN,0,0,0,1,0,0,0,0
20120516,US,0,1,0,7,1,0,0,0
20120516,UA,0,0,0,1,0,0,0,0
20120516,TW,0,1,0,1,1,0,0,0
20120516,TN,0,0,0,1,0,0,0,0
20120516,TH,0,0,0,1,0,0,0,0
20120516,SI,0,1,0,2,1,0,0,0
20120516,SG,0,1,0,4,1,0,0,0
20120516,SE,0,1,0,2,1,0,0,0
20120516,RU,0,3,0,4,3,0,0,0
20120516,RO,0,1,0,1,0,0,0,0
20120516,PT,0,1,0,1,1,0,0,0
20120516,PL,0,1,0,3,1,0,0,0
20120516,NL,0,1,0,0,0,0,0,0
20120516,MX,0,1,0,3,1,0,0,0
20120516,LU,0,1,0,1,1,0,0,0
20120516,KR,0,2,0,5,2,0,0,0
20120516,JP,0,1,0,1,1,0,0,0
20120516,IT,0,1,0,6,1,0,0,0
20120516,IN,0,0,0,5,0,0,0,0
20120516,IL,0,1,0,2,1,0,0,0
20120516,HU,0,1,0,2,1,0,0,0
20120516,GR,0,0,0,2,0,0,0,0
20120516,GB,0,1,0,5,1,0,0,0
20120516,FR,0,1,0,2,1,0,0,0
20120516,ES,0,2,0,6,2,0,0,0
20120516,DK,0,1,0,2,1,0,0,0
20120516,DE,6,1092,3,2141,1045,2,1,5
20120516,CN,0,3,0,6,3,0,0,0
20120516,CH,0,6,0,28,6,0,0,0
20120516,CA,0,1,0,2,1,0,0,0
20120516,BR,0,1,0,2,1,0,0,0
20120516,BG,0,1,0,2,1,0,0,0
20120516,BA,0,1,0,1,1,0,0,0
20120516,AT,0,9,0,30,8,0,0,0
20120516,AR,0,0,0,1,0,0,0,0
20120516,AF,0,0,0,1,0,0,0,0
20120515,unknown,0,0,0,16,0,0,0,0
20120515,VN,0,0,0,1,0,0,0,0
20120515,US,0,1,0,7,1,0,0,0
20120515,TW,0,1,0,1,1,0,0,0
20120515,TN,0,0,0,1,0,0,0,0
20120515,TH,0,0,0,1,0,0,0,0
20120515,SI,0,1,0,2,1,0,0,0
20120515,SG,0,1,0,4,1,0,0,0
20120515,SE,0,1,0,2,1,0,0,0
20120515,RU,0,3,0,4,3,0,0,0
20120515,RO,0,1,0,1,0,0,0,0
20120515,PT,0,1,0,1,1,0,0,0
20120515,PL,0,1,0,3,1,0,0,0
20120515,NL,0,2,0,1,1,0,0,0
20120515,MX,0,1,0,3,1,0,0,0
20120515,LU,0,1,0,1,1,0,0,0
20120515,KR,0,2,0,4,2,0,0,0
20120515,JP,0,1,0,1,1,0,0,0
20120515,IT,0,1,0,6,1,0,0,0
20120515,IN,0,0,0,5,0,0,0,0
20120515,IL,0,1,0,2,1,0,0,0
20120515,HU,0,1,0,2,1,0,0,0
20120515,GR,0,0,0,2,0,0,0,0
20120515,GB,0,1,0,5,1,0,0,0
20120515,FR,0,1,0,2,1,0,0,0
20120515,ES,0,2,0,6,2,0,0,0
20120515,DK,0,1,0,2,1,0,0,0
20120515,DE,7,1088,5,2139,1040,5,4,1
20120515,CN,0,3,0,6,3,0,0,0
20120515,CH,0,6,0,28,6,0,0,0
20120515,CA,0,1,0,2,1,0,0,0
20120515,BR,0,1,0,2,1,0,0,0
20120515,BG,0,1,0,2,1,0,0,0
20120515,BA,0,1,0,1,1,0,0,0
20120515,AT,0,9,0,30,8,0,0,0
20120515,AR,0,0,0,1,0,0,0,0
20120515,AF,0,0,0,1,0,0,0,0
20120514,unknown,0,0,0,16,0,0,0,0
20120514,VN,0,0,0,1,0,0,0,0
20120514,US,0,2,0,8,2,0,0,0
20120514,TW,0,1,0,1,1,0,0,0
20120514,TN,0,0,0,1,0,0,0,0
20120514,TH,0,0,0,1,0,0,0,0
20120514,SI,0,1,0,2,1,0,0,0
20120514,SG,0,1,0,4,1,0,0,0
20120514,SE,0,1,0,2,1,0,0,0
20120514,RU,0,3,0,4,3,0,0,0
20120514,RO,0,1,0,1,0,0,0,0
20120514,PT,0,1,0,1,1,0,0,0
20120514,PL,0,1,0,2,1,0,0,0
20120514,NL,0,2,0,1,1,0,0,0
20120514,MX,0,1,0,3,1,0,0,0
20120514,LU,0,1,0,1,1,0,0,0
20120514,KR,0,2,0,4,2,0,0,0
20120514,JP,0,1,0,1,1,0,0,0
20120514,IT,0,1,0,6,1,0,0,0
20120514,IN,0,0,0,5,0,0,0,0
20120514,IL,0,1,0,2,1,0,0,0
20120514,HU,0,1,0,2,1,0,0,0
20120514,GR,0,0,0,2,0,0,0,0
20120514,GB,0,1,0,5,1,0,0,0
20120514,FR,0,1,0,3,1,0,0,0
20120514,ES,0,3,0,6,3,0,0,0
20120514,DK,0,1,0,2,1,0,0,0
20120514,DE,11,1084,8,2132,1038,4,2,10
20120514,CN,0,3,0,6,3,0,0,0
20120514,CH,0,6,0,28,6,0,0,0
20120514,CA,0,1,0,2,1,0,0,0
20120514,BR,0,1,0,2,1,0,0,0
20120514,BG,0,1,0,2,1,0,0,0
20120514,BA,0,1,0,1,1,0,0,0
20120514,AT,0,9,0,30,8,0,0,0
20120514,AR,0,0,0,1,0,0,0,0
20120514,AF,0,0,0,1,0,0,0,0
20120513,unknown,0,0,0,15,0,0,0,0
20120513,VN,0,0,0,1,0,0,0,0
20120513,US,0,1,0,7,1,0,0,0
20120513,TW,0,1,0,1,1,0,0,0
20120513,TN,0,0,0,1,0,0,0,0
20120513,SI,0,1,0,2,1,0,0,0
20120513,SG,0,1,0,4,1,0,0,0
20120513,SE,0,1,0,2,1,0,0,0
20120513,RU,0,3,0,4,3,0,0,0
20120513,RO,0,1,0,1,0,0,0,0
20120513,PT,0,1,0,1,1,0,0,0
20120513,PL,0,1,0,2,1,0,0,0
20120513,MX,0,1,0,3,1,0,0,0
20120513,LU,0,1,0,1,1,0,0,0
20120513,KR,0,2,0,4,2,0,0,0
20120513,JP,0,1,0,1,1,0,0,0
20120513,IT,0,1,0,7,1,0,0,0
20120513,IN,0,0,0,5,0,0,0,0
20120513,IL,0,1,0,2,1,0,0,0
20120513,HU,0,1,0,2,1,0,0,0
20120513,GR,0,0,0,2,0,0,0,0
20120513,GB,0,2,0,6,2,0,0,0
20120513,FR,0,1,0,2,1,0,0,0
20120513,ES,0,3,0,6,3,0,0,0
20120513,DK,0,1,0,2,1,0,0,0
20120513,DE,6,1077,2,2126,1030,4,4,8
20120513,CN,0,3,0,6,3,0,0,0
20120513,CH,0,6,0,28,6,0,0,0
20120513,CA,0,1,0,2,1,0,0,0
20120513,BR,0,1,0,2,1,0,0,0
20120513,BG,0,1,0,2,1,0,0,0
20120513,BA,0,1,0,1,1,0,0,0
20120513,AT,0,9,0,31,8,0,0,0
20120513,AR,0,0,0,1,0,0,0,0
20120513,AF,0,0,0,1,0,0,0,0
20120512,unknown,0,0,0,15,0,0,0,0
20120512,VN,0,0,0,1,0,0,0,0
20120512,US,0,1,0,7,1,0,0,0
20120512,TW,0,1,0,1,1,0,0,1
20120512,TN,0,0,0,1,0,0,0,0
20120512,SI,0,1,0,2,1,0,0,0
20120512,SG,0,1,0,4,1,0,0,0
20120512,SE,0,1,0,2,1,0,0,0
20120512,RU,0,3,0,4,3,0,0,0
20120512,RO,0,1,0,1,0,0,0,0
20120512,PT,0,1,0,1,1,0,0,0
20120512,PL,0,1,0,2,1,0,0,0
20120512,NL,0,1,0,1,1,0,0,0
20120512,MX,0,1,0,3,1,0,0,0
20120512,LU,0,1,0,1,1,0,0,0
20120512,KR,0,2,0,4,2,0,0,0
20120512,JP,0,1,0,1,1,0,0,0
20120512,IT,0,1,0,7,1,0,0,0
20120512,IN,0,0,0,5,0,0,0,0
20120512,IL,0,1,0,2,1,0,0,0
20120512,HU,0,1,0,2,1,0,0,0
20120512,GR,0,0,0,2,0,0,0,0
20120512,GB,0,2,0,7,2,0,0,0
20120512,FR,0,1,0,2,1,0,0,0
20120512,ES,0,5,0,8,5,0,0,0
20120512,DK,0,1,0,2,1,0,0,0
20120512,DE,4,1074,2,2117,1027,3,3,6
20120512,CN,0,3,0,6,3,0,0,0
20120512,CH,0,6,0,28,6,0,0,0
20120512,CA,0,1,0,2,1,0,0,0
20120512,BR,0,1,0,2,1,0,0,0
20120512,BG,0,1,0,2,1,0,0,0
20120512,BA,0,1,0,1,1,0,0,0
20120512,AT,0,11,0,34,10,0,0,1
20120512,AR,0,0,0,1,0,0,0,0
20120512,AF,0,0,0,1,0,0,0,0
20120511,unknown,0,0,0,13,0,0,0,0
20120511,VN,0,0,0,1,0,0,0,0
20120511,US,0,1,0,7,1,0,0,0
20120511,TW,0,1,0,1,1,0,0,0
20120511,TN,0,0,0,1,0,0,0,0
20120511,SI,0,1,0,2,1,0,0,0
20120511,SG,0,1,0,4,1,0,0,0
20120511,SE,0,1,0,2,1,0,0,0
20120511,RU,0,3,0,4,3,0,0,0
20120511,RO,0,1,0,1,0,0,0,0
20120511,PT,0,1,0,1,1,0,0,0
20120511,PL,0,1,0,2,1,0,0,0
20120511,MX,0,1,0,3,1,0,0,0
20120511,LU,0,1,0,1,1,0,0,0
20120511,KR,0,2,0,4,2,0,0,0
20120511,JP,0,1,0,1,1,0,0,0
20120511,IT,0,1,0,7,1,0,0,0
20120511,IN,0,0,0,5,0,0,0,0
20120511,IL,0,0,0,1,0,0,0,0
20120511,HU,0,1,0,2,1,0,0,0
20120511,GR,0,0,0,2,0,0,0,0
20120511,GB,0,1,0,5,1,0,0,0
20120511,FR,0,1,0,2,1,0,0,0
20120511,ES,0,5,0,8,5,0,0,0
20120511,DK,0,1,0,2,1,0,0,0
20120511,DE,3,1079,2,2121,1031,3,3,6
20120511,CN,0,3,0,6,3,0,0,0
20120511,CH,0,6,0,28,6,0,0,0
20120511,CA,0,1,0,2,1,0,0,0
20120511,BR,0,1,0,2,1,0,0,0
20120511,BG,0,1,0,2,1,0,0,0
20120511,BA,0,1,0,1,1,0,0,0
20120511,AT,0,11,0,32,10,0,0,0
20120511,AR,0,0,0,1,0,0,0,0
20120511,AF,0,0,0,1,0,0,0,0
20120510,unknown,0,0,0,13,0,0,0,0
20120510,ZZ,0,1,0,1,1,0,0,0
20120510,VN,0,0,0,1,0,0,0,0
20120510,US,0,1,0,7,1,0,0,0
20120510,TW,0,1,0,1,1,0,0,0
20120510,TN,0,0,0,1,0,0,0,0
20120510,SI,0,0,0,1,0,0,0,0
20120510,SG,0,1,0,4,1,0,0,0
20120510,SE,0,1,0,2,1,0,0,0
20120510,RU,0,3,0,4,3,0,0,0
20120510,RO,0,1,0,1,0,0,0,0
20120510,PT,0,1,0,1,1,0,0,0
20120510,PL,0,1,0,2,1,0,0,0
20120510,MX,0,1,0,3,1,0,0,0
20120510,LU,0,1,0,1,1,0,0,0
20120510,KR,0,2,0,4,2,0,0,0
20120510,JP,0,1,0,1,1,0,0,0
20120510,IT,0,1,0,7,1,0,0,0
20120510,IN,0,0,0,5,0,0,0,0
20120510,IL,0,0,0,1,0,0,0,0
20120510,ID,0,1,0,1,1,0,0,0
20120510,HU,0,1,0,2,1,0,0,0
20120510,HR,0,0,0,1,0,0,0,0
20120510,GR,0,0,0,2,0,0,0,0
20120510,GB,0,1,0,5,1,0,0,0
20120510,FR,0,1,0,2,1,0,0,0
20120510,ES,0,5,0,8,5,0,0,0
20120510,DK,0,1,0,2,1,0,0,0
20120510,DE,4,1079,3,2118,1031,5,5,4
20120510,CN,0,3,0,6,3,0,0,0
20120510,CH,0,6,0,28,6,0,0,0
20120510,CA,0,1,0,2,1,0,0,0
20120510,BR,0,1,0,2,1,0,0,0
20120510,BG,0,1,0,2,1,0,0,0
20120510,BA,0,1,0,1,1,0,0,0
20120510,AT,0,10,0,31,9,0,0,0
20120510,AR,0,0,0,1,0,0,0,0
20120510,AF,0,0,0,1,0,0,0,0
20120509,unknown,0,0,0,12,0,0,0,0
20120509,ZZ,1,1,1,1,1,0,0,0
20120509,VN,0,0,0,1,0,0,0,0
20120509,US,0,1,0,7,1,0,0,0
20120509,TW,0,1,0,1,1,0,0,0
20120509,TN,0,0,0,1,0,0,0,0
20120509,SI,0,0,0,1,0,0,0,0
20120509,SG,0,1,0,4,1,0,0,0
20120509,SE,0,1,0,2,1,0,0,0
20120509,RU,0,3,0,4,3,0,0,0
20120509,RO,0,1,0,1,0,0,0,0
20120509,PT,0,1,0,1,1,0,0,0
20120509,PL,0,1,0,2,1,0,0,0
20120509,MX,0,1,0,3,1,0,0,0
20120509,LU,0,1,0,1,1,0,0,0
20120509,KR,0,2,0,4,2,0,0,0
20120509,JP,0,1,0,1,1,0,0,0
20120509,IT,0,1,0,6,1,0,0,0
20120509,IN,0,0,0,5,0,0,0,0
20120509,IL,0,0,0,1,0,0,0,0
20120509,ID,0,1,0,1,1,0,0,0
20120509,HU,0,1,0,2,1,0,0,0
20120509,HR,0,0,0,1,0,0,0,0
20120509,GR,0,0,0,2,0,0,0,0
20120509,GB,0,1,0,5,1,0,0,0
20120509,FR,0,1,0,2,1,0,0,0
20120509,ES,0,5,0,8,5,0,0,0
20120509,DK,0,1,0,2,1,0,0,0
20120509,DE,6,1085,4,2120,1036,2,1,11
20120509,CN,0,3,0,6,3,0,0,0
20120509,CH,0,6,0,28,6,0,0,1
20120509,CA,0,1,0,2,1,0,0,0
20120509,BR,0,1,0,2,1,0,0,0
20120509,BG,0,1,0,2,1,0,0,0
20120509,BA,0,1,0,1,1,0,0,0
20120509,AT,0,8,0,28,7,0,0,0
20120509,AR,0,0,0,1,0,0,0,0
20120509,AF,0,0,0,1,0,0,0,0
20120508,unknown,0,0,0,11,0,0,0,0
20120508,VN,0,0,0,1,0,0,0,0
20120508,US,0,1,0,7,1,0,0,0
20120508,TW,0,1,0,1,1,0,0,0
20120508,TN,0,0,0,1,0,0,0,0
20120508,SI,0,0,0,1,0,0,0,0
20120508,SG,0,1,0,4,1,0,0,0
20120508,SE,0,1,0,2,1,0,0,0
20120508,RU,0,3,0,4,3,0,0,0
20120508,RO,0,1,0,1,0,0,0,0
20120508,PT,0,1,0,1,1,0,0,0
20120508,PL,0,1,0,2,1,0,0,0
20120508,MX,0,1,0,3,1,0,0,0
20120508,LU,0,1,0,1,1,0,0,0
20120508,KR,0,1,0,3,1,0,0,0
20120508,JP,0,1,0,1,1,0,0,0
20120508,IT,0,1,0,6,1,0,0,0
20120508,IN,0,0,0,5,0,0,0,0
20120508,IL,0,0,0,1,0,0,0,0
20120508,ID,0,1,0,1,1,0,0,0
20120508,HU,0,1,0,2,1,0,0,0
20120508,HR,0,0,0,1,0,0,0,0
20120508,GR,0,0,0,2,0,0,0,0
20120508,GB,0,1,0,5,1,0,0,0
20120508,FR,0,1,0,2,1,0,0,0
20120508,ES,0,3,0,6,3,1,1,0
20120508,DK,0,1,0,2,1,0,0,0
20120508,DE,5,1089,4,2119,1039,7,7,8
20120508,CN,0,3,0,6,3,0,0,0
20120508,CH,0,6,0,28,6,0,0,0
20120508,CA,0,1,0,2,1,0,0,0
20120508,BR,0,1,0,2,1,0,0,0
20120508,BG,0,1,0,2,1,0,0,0
20120508,BA,0,1,0,1,1,0,0,0
20120508,AT,0,8,0,28,7,0,0,0
20120508,AR,0,0,0,1,0,0,0,0
20120508,AF,0,0,0,1,0,0,0,0
20120507,unknown,0,0,0,11,0,0,0,0
20120507,VN,0,0,0,1,0,0,0,0
20120507,US,0,1,0,7,1,0,0,0
20120507,TW,0,1,0,1,1,0,0,0
20120507,TN,0,0,0,1,0,0,0,0
20120507,SI,0,0,0,1,0,0,0,0
20120507,SG,0,1,0,4,1,0,0,0
20120507,SE,0,1,0,2,1,0,0,0
20120507,RU,0,3,0,4,3,0,0,0
20120507,RO,0,1,0,1,0,0,0,0
20120507,PT,0,1,0,1,1,0,0,0
20120507,PL,0,1,0,2,1,0,0,0
20120507,MX,0,1,0,3,1,0,0,0
20120507,LU,0,1,0,1,1,0,0,0
20120507,KR,0,1,0,3,1,0,0,0
20120507,JP,0,1,0,1,1,0,0,0
20120507,IT,0,1,0,6,1,0,0,0
20120507,IN,0,0,0,5,0,0,0,0
20120507,IL,0,0,0,1,0,0,0,0
20120507,ID,0,1,0,1,1,0,0,0
20120507,HU,0,1,0,2,1,0,0,0
20120507,GR,0,0,0,2,0,0,0,0
20120507,GB,0,1,0,5,1,0,0,0
20120507,FR,0,1,0,2,1,0,0,0
20120507,ES,0,4,0,6,4,0,0,0
20120507,DK,0,1,0,2,1,0,0,0
20120507,DE,7,1090,5,2115,1041,7,7,19
20120507,CN,0,3,0,6,3,0,0,0
20120507,CH,0,6,0,28,6,0,0,1
20120507,CA,0,1,0,2,1,0,0,0
20120507,BR,0,1,0,2,1,0,0,0
20120507,BG,0,1,0,2,1,0,0,0
20120507,BA,0,1,0,1,1,0,0,0
20120507,AT,0,8,0,28,7,0,0,0
20120507,AR,0,0,0,1,0,0,0,0
20120507,AF,0,0,0,1,0,0,0,0
20120506,unknown,0,0,0,11,0,0,0,0
20120506,VN,0,0,0,1,0,0,0,0
20120506,US,0,1,0,7,1,0,0,0
20120506,TW,0,1,0,1,1,0,0,0
20120506,TN,0,0,0,1,0,0,0,0
20120506,SI,0,0,0,1,0,0,0,0
20120506,SG,0,1,0,4,1,0,0,0
20120506,SE,0,1,0,2,1,0,0,0
20120506,RU,0,3,0,4,3,0,0,0
20120506,RO,0,1,0,1,0,0,0,0
20120506,PL,0,1,0,2,1,0,0,0
20120506,MX,0,1,0,3,1,0,0,0
20120506,LU,0,1,0,1,1,0,0,0
